Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
15	2	2002	23.44	27.77	0.75	3.4706
16	2	2002	22.33	29.18	1.92	3.6365
17	2	2002	21.64	30.81	1.93	4.3765
18	2	2002	22.40	31.83	5.41	4.5391
19	2	2002	23.46	26.82	0.58	3.8996
20	2	2002	22.69	31.44	0.18	3.9555
21	2	2002	22.16	31.47	0.63	4.9505
22	2	2002	21.87	32.14	0.16	4.9752
23	2	2002	22.15	32.83	0.43	5.3614
24	2	2002	22.56	33.28	0.01	5.5242
25	2	2002	22.90	32.97	2.54	4.5945
26	2	2002	23.16	31.89	7.90	4.4358
27	2	2002	22.96	30.63	2.37	4.4949
28	2	2002	21.94	31.81	1.13	5.0999
1	3	2002	22.16	31.95	6.76	4.7592
2	3	2002	23.33	28.19	2.91	2.6674
3	3	2002	22.53	27.81	5.80	3.7322
4	3	2002	21.93	27.48	0.74	3.0115
5	3	2002	22.35	27.89	5.99	2.9845
6	3	2002	21.70	29.53	3.73	4.1751
7	3	2002	22.95	30.40	2.24	3.7557
8	3	2002	23.67	29.95	1.19	3.9790
9	3	2002	22.88	30.87	3.76	4.0847
10	3	2002	22.77	31.14	5.23	3.4640
11	3	2002	23.04	26.88	13.44	3.5863
12	3	2002	21.78	29.27	0.46	3.5580
13	3	2002	22.85	29.85	3.45	4.3932
14	3	2002	23.01	30.33	3.41	4.1019
15	3	2002	22.50	30.54	0.57	4.6194
16	3	2002	22.29	30.99	2.56	4.4752
17	3	2002	23.01	30.39	9.85	3.7577
18	3	2002	22.86	30.43	12.07	4.2363
19	3	2002	22.67	29.93	9.31	3.7675
20	3	2002	23.01	29.53	2.88	4.0490
21	3	2002	22.84	29.99	4.16	4.5003
22	3	2002	23.99	28.55	2.25	3.5056
23	3	2002	22.85	30.01	12.94	4.0995
24	3	2002	22.06	30.66	6.79	4.3334
25	3	2002	22.43	28.96	16.91	4.0792
26	3	2002	22.97	28.62	27.44	2.8343
27	3	2002	21.85	29.02	1.13	4.1948
28	3	2002	21.92	30.41	0.14	4.4219
29	3	2002	22.23	30.59	1.65	4.6654
30	3	2002	23.34	30.09	0.96	4.4685
31	3	2002	22.94	30.23	8.16	3.5538
1	4	2002	22.93	28.90	3.51	3.4069
2	4	2002	23.09	27.86	2.41	3.9502
3	4	2002	23.21	29.58	7.43	3.8099
4	4	2002	22.97	29.53	4.48	3.0469
5	4	2002	23.23	27.91	1.56	3.6414
6	4	2002	22.15	29.22	7.88	2.1997
7	4	2002	22.80	28.79	6.58	4.0006
8	4	2002	21.51	29.78	2.39	3.6960
9	4	2002	23.08	29.20	12.27	3.8202
10	4	2002	22.77	28.19	65.40	3.4025
11	4	2002	22.86	27.13	15.14	3.2664
12	4	2002	22.10	28.33	0.92	3.3281
13	4	2002	21.83	29.79	1.78	4.1936
14	4	2002	21.94	30.21	2.20	3.7217
15	4	2002	23.05	30.47	11.21	3.9531
16	4	2002	22.79	28.91	5.33	3.5481
17	4	2002	21.13	28.72	1.88	3.6295
18	4	2002	20.88	30.43	0.47	4.1531
19	4	2002	21.79	30.07	0.47	4.0010
20	4	2002	22.80	30.07	0.89	4.1322
21	4	2002	21.67	30.80	0.01	4.7628
22	4	2002	22.35	30.37	0.72	3.9233
23	4	2002	22.70	29.76	0.21	3.7497
24	4	2002	22.90	28.87	0.09	4.1565
25	4	2002	22.10	28.54	2.21	3.5511
26	4	2002	21.82	29.52	0.13	3.8533
27	4	2002	21.83	30.29	2.47	3.4344
28	4	2002	23.02	30.15	1.93	3.8137
29	4	2002	22.50	30.17	0.74	3.6686
30	4	2002	21.93	29.59	2.75	3.4994
1	5	2002	22.10	30.68	1.68	4.1752
2	5	2002	23.62	28.93	7.50	3.6510
3	5	2002	23.46	28.61	0.81	3.3174
4	5	2002	22.90	28.23	0.22	3.8416
5	5	2002	21.64	30.58	0.27	3.8124
6	5	2002	22.75	30.63	5.04	3.9439
7	5	2002	22.10	30.46	1.52	4.0601
8	5	2002	23.28	29.32	2.88	3.0828
9	5	2002	22.65	29.26	2.83	3.3937
10	5	2002	22.02	30.36	0.38	3.8670
11	5	2002	22.28	30.51	0.97	4.1254
12	5	2002	23.44	30.23	4.86	3.0093
13	5	2002	23.28	30.60	1.05	4.3924
14	5	2002	20.96	30.34	0.28	4.4839
15	5	2002	20.73	30.74	0.05	4.3898
16	5	2002	22.69	31.12	1.43	3.9733
17	5	2002	24.19	28.99	3.30	3.5629
18	5	2002	23.15	29.51	6.03	2.7060
19	5	2002	21.88	30.54	1.52	3.4041
20	5	2002	21.92	30.66	0.49	3.7068
21	5	2002	23.00	30.04	0.40	3.8458
22	5	2002	23.59	29.57	1.29	3.1595
23	5	2002	23.25	30.99	1.94	3.7627
24	5	2002	22.63	29.53	10.70	2.5866
25	5	2002	22.08	28.79	17.83	2.0047
26	5	2002	22.16	28.94	5.79	3.2337
27	5	2002	21.15	30.01	0.03	4.1341
28	5	2002	21.79	30.18	0.01	4.2416
29	5	2002	21.47	30.71	0.00	3.9194
30	5	2002	22.27	31.10	0.01	4.1856
31	5	2002	22.85	29.64	0.01	3.8030
1	6	2002	21.49	30.56	0.25	3.2846
2	6	2002	22.69	30.52	1.27	3.7889
3	6	2002	22.15	30.11	1.58	3.7767
4	6	2002	22.15	30.53	0.03	4.1773
5	6	2002	22.23	31.08	0.07	4.0464
6	6	2002	22.62	31.08	0.56	3.9944
7	6	2002	21.95	30.96	0.19	4.0320
8	6	2002	22.30	30.10	1.59	3.7610
9	6	2002	22.28	28.57	0.10	3.5911
10	6	2002	21.85	30.31	1.19	4.0888
11	6	2002	21.54	31.11	0.20	4.3553
12	6	2002	20.42	31.53	0.11	3.9126
13	6	2002	22.06	31.40	0.39	3.8887
14	6	2002	21.91	28.68	0.65	3.2365
15	6	2002	21.26	30.69	1.24	3.8772
16	6	2002	20.88	30.92	0.13	4.0971
17	6	2002	22.02	31.61	0.02	4.6081
18	6	2002	19.65	31.38	0.00	4.5577
19	6	2002	19.76	32.10	0.02	4.6081
20	6	2002	19.19	31.77	0.12	4.6328
21	6	2002	20.88	31.55	0.08	4.1166
22	6	2002	22.49	32.36	1.97	4.3058
23	6	2002	22.13	32.54	0.37	4.3893
24	6	2002	22.50	31.77	0.18	4.2852
25	6	2002	22.18	31.89	0.56	3.8779
26	6	2002	22.73	32.68	0.11	3.8650
27	6	2002	22.57	32.63	0.15	4.7324
28	6	2002	20.05	32.78	0.00	4.8891
29	6	2002	19.69	33.84	0.21	4.8215
30	6	2002	20.45	33.45	0.22	4.8033
1	7	2002	21.54	33.81	0.00	4.9472
2	7	2002	22.03	34.25	0.01	4.6082
3	7	2002	22.14	34.40	0.00	5.3216
4	7	2002	19.22	33.79	0.00	5.2461
5	7	2002	20.30	34.49	0.00	5.0945
6	7	2002	22.20	33.98	0.00	4.9413
7	7	2002	22.40	35.67	0.00	5.2893
8	7	2002	22.38	35.47	0.00	5.2417
9	7	2002	22.06	35.62	0.01	5.1729
10	7	2002	21.28	35.43	0.05	4.5147
11	7	2002	22.90	34.21	0.36	4.3019
12	7	2002	23.05	34.25	0.50	4.4345
13	7	2002	23.27	34.49	0.76	4.3872
14	7	2002	22.56	34.33	0.73	4.3110
15	7	2002	22.32	34.89	0.18	4.1463
16	7	2002	22.80	34.08	0.00	4.4371
17	7	2002	22.60	34.90	0.03	4.8364
18	7	2002	22.79	34.77	0.50	4.3620
19	7	2002	22.35	34.56	0.48	4.5156
20	7	2002	21.68	35.42	0.08	5.1459
21	7	2002	21.23	35.42	0.00	5.4183
22	7	2002	21.79	35.45	0.28	5.0915
23	7	2002	22.82	35.64	0.02	5.0773
24	7	2002	23.76	34.94	0.07	5.0366
25	7	2002	22.69	35.06	0.04	4.1310
26	7	2002	23.53	31.87	0.08	4.4828
27	7	2002	23.09	35.05	0.09	4.6989
28	7	2002	22.87	34.10	0.50	5.1556
29	7	2002	22.54	34.84	1.29	4.4865
30	7	2002	23.18	35.27	0.29	4.8445
31	7	2002	21.29	34.69	0.59	5.0669
1	8	2002	21.91	34.78	0.00	5.1866
2	8	2002	21.23	36.59	0.00	5.4663
3	8	2002	22.63	35.92	0.06	4.6284
4	8	2002	23.09	34.86	0.05	4.6274
5	8	2002	23.15	37.07	0.00	5.2688
6	8	2002	21.26	37.03	0.23	5.6466
7	8	2002	20.88	37.09	0.02	5.5478
8	8	2002	21.21	35.73	0.00	5.6267
9	8	2002	20.96	36.16	0.00	6.2085
10	8	2002	20.04	36.09	0.00	5.8904
11	8	2002	21.63	36.28	0.10	5.6316
12	8	2002	20.61	35.99	0.00	5.8498
13	8	2002	22.99	36.51	0.00	5.4993
14	8	2002	23.02	36.58	0.00	5.6581
15	8	2002	24.47	36.10	0.00	5.3525
16	8	2002	22.53	36.44	0.00	5.5913
17	8	2002	23.55	36.92	0.00	6.3262
18	8	2002	22.31	36.84	0.00	6.5508
19	8	2002	23.62	36.61	0.00	6.5462
20	8	2002	22.58	36.60	0.00	6.3767
21	8	2002	23.91	36.71	0.00	6.2850
22	8	2002	24.07	37.09	0.00	6.5930
23	8	2002	21.96	36.69	0.00	6.3525
24	8	2002	22.85	37.34	0.00	6.7234
25	8	2002	21.59	37.37	0.00	6.9040
26	8	2002	22.19	37.93	0.00	6.5060
27	8	2002	22.94	37.24	0.00	6.4189
28	8	2002	22.97	38.77	0.00	6.8462
29	8	2002	22.14	38.67	0.00	6.5639
30	8	2002	24.27	38.11	0.00	5.9267
31	8	2002	24.63	38.56	0.00	5.9291
1	9	2002	24.58	39.34	0.00	6.1705
2	9	2002	24.93	38.76	0.00	5.9276
3	9	2002	26.60	38.66	0.59	5.6942
4	9	2002	25.75	37.36	8.32	4.3835
5	9	2002	23.73	35.71	0.51	5.1179
6	9	2002	23.24	36.58	0.00	5.2217
7	9	2002	22.46	38.16	0.03	6.6234
8	9	2002	23.84	38.51	0.14	6.4067
9	9	2002	25.04	37.42	0.13	5.6282
10	9	2002	24.61	37.65	0.01	6.1384
11	9	2002	23.74	36.30	0.01	6.0099
12	9	2002	23.48	37.97	0.00	6.7342
13	9	2002	24.00	39.39	0.00	6.8822
14	9	2002	25.33	39.95	0.00	7.1865
15	9	2002	26.48	39.30	0.00	5.8451
16	9	2002	26.70	39.19	0.00	6.1121
17	9	2002	24.92	38.40	0.00	6.7765
18	9	2002	23.53	37.48	0.00	6.6236
19	9	2002	24.99	38.52	0.00	6.9788
20	9	2002	23.59	39.41	0.00	6.6642
21	9	2002	25.77	38.24	4.06	6.8243
22	9	2002	24.35	38.09	2.50	6.6850
23	9	2002	25.21	39.29	0.21	6.7632
24	9	2002	25.53	38.01	2.25	5.5671
25	9	2002	24.96	37.36	2.34	6.2333
26	9	2002	24.39	38.79	1.02	6.1136
27	9	2002	25.58	35.98	1.46	5.1331
28	9	2002	24.70	35.96	0.17	5.1421
29	9	2002	24.86	36.36	1.44	5.1122
30	9	2002	24.56	36.85	0.92	5.3237
1	10	2002	24.24	37.43	0.33	6.2205
2	10	2002	24.42	39.11	0.01	6.6624
3	10	2002	26.11	39.42	0.04	6.4844
4	10	2002	26.45	38.70	0.23	6.4726
5	10	2002	25.57	38.71	0.02	5.8751
6	10	2002	25.91	38.01	1.07	6.0228
7	10	2002	25.76	38.28	0.37	6.5067
8	10	2002	25.14	38.74	0.00	6.6831
9	10	2002	26.21	38.16	2.41	6.3265
10	10	2002	25.19	38.48	0.14	6.4910
11	10	2002	26.76	33.94	0.00	6.0963
12	10	2002	24.93	38.39	0.00	6.2511
13	10	2002	27.18	38.77	0.98	6.2692
14	10	2002	27.08	38.49	1.48	5.8287
15	10	2002	26.15	37.39	5.64	5.0066
16	10	2002	25.38	36.44	2.69	5.7068
17	10	2002	25.02	35.66	6.29	5.2848
18	10	2002	24.42	34.48	2.51	3.6542
19	10	2002	24.34	34.85	0.31	5.1144
20	10	2002	23.87	36.64	0.01	5.5035
21	10	2002	25.33	37.78	0.00	6.5451
22	10	2002	25.47	38.96	0.16	6.4961
23	10	2002	26.25	36.70	10.63	5.7527
24	10	2002	25.55	31.29	4.68	3.0287
25	10	2002	23.81	35.67	0.09	5.3351
26	10	2002	24.20	37.15	0.03	5.1958
27	10	2002	24.97	37.55	1.67	5.4999
28	10	2002	25.28	37.44	0.21	5.1602
29	10	2002	25.91	37.49	0.01	5.5880
30	10	2002	25.68	36.74	1.00	5.7141
31	10	2002	25.79	37.51	2.82	5.8622
1	11	2002	25.41	37.50	3.89	5.5172
2	11	2002	26.24	36.88	1.05	5.3267
3	11	2002	26.36	35.61	6.36	4.0772
4	11	2002	24.37	32.66	8.15	4.7642
5	11	2002	23.69	34.35	1.00	4.8869
6	11	2002	24.34	30.55	0.05	4.8974
7	11	2002	25.17	35.25	7.12	5.4292
8	11	2002	24.99	33.16	6.67	3.7383
9	11	2002	23.83	30.50	6.19	3.3595
10	11	2002	22.51	31.39	3.85	3.9067
11	11	2002	23.41	35.67	0.16	5.1843
12	11	2002	23.73	35.67	0.43	5.8864
13	11	2002	23.72	34.16	5.59	5.2910
14	11	2002	23.26	34.92	0.56	5.2992
15	11	2002	23.79	36.23	0.18	5.9290
16	11	2002	25.73	36.10	0.85	5.5020
17	11	2002	23.96	35.91	1.12	4.9424
18	11	2002	24.97	34.50	2.48	5.5162
19	11	2002	23.93	36.00	2.21	5.1257
20	11	2002	24.03	35.67	1.58	5.4572
21	11	2002	24.99	36.75	0.92	5.4865
22	11	2002	25.12	35.93	9.84	5.2883
23	11	2002	24.36	36.33	1.06	5.6189
24	11	2002	25.72	35.97	1.52	4.4899
25	11	2002	24.40	33.97	3.28	4.4337
26	11	2002	24.21	35.29	2.98	4.8005
27	11	2002	24.26	36.10	0.52	5.2724
28	11	2002	24.65	37.70	0.09	5.8705
29	11	2002	25.23	36.33	1.23	5.3135
30	11	2002	24.78	36.54	2.20	5.2524
1	12	2002	24.66	34.19	1.19	5.2930
2	12	2002	24.53	36.06	0.37	4.5242
3	12	2002	24.77	37.69	0.12	5.9568
4	12	2002	25.13	36.89	0.02	5.9131
5	12	2002	25.45	38.88	0.00	6.0529
6	12	2002	26.78	38.36	0.00	6.3058
7	12	2002	26.55	38.26	2.71	5.6313
8	12	2002	25.45	29.74	15.04	3.1431
9	12	2002	24.00	29.26	34.42	2.5895
10	12	2002	22.77	31.50	17.86	4.2417
11	12	2002	23.49	27.77	10.35	3.1313
12	12	2002	22.24	31.75	3.92	4.3514
13	12	2002	24.72	30.95	1.65	3.9112
14	12	2002	23.92	31.50	3.89	4.6006
15	12	2002	23.78	31.75	0.21	4.6796
16	12	2002	24.74	30.49	4.62	4.5644
17	12	2002	24.23	30.28	10.48	2.9579
18	12	2002	23.77	28.63	2.53	3.5269
19	12	2002	23.04	27.82	7.43	3.7475
20	12	2002	22.26	27.00	14.83	2.9790
21	12	2002	21.61	31.78	0.26	4.1954
22	12	2002	22.62	31.67	3.78	4.2688
23	12	2002	22.70	32.54	0.40	4.9182
24	12	2002	22.27	30.55	2.10	4.4892
25	12	2002	24.09	31.02	2.58	3.9315
26	12	2002	23.76	32.15	7.10	4.3040
27	12	2002	24.10	30.30	32.87	3.8582
28	12	2002	23.15	29.60	18.47	3.5324
29	12	2002	23.42	28.86	8.21	3.3739
30	12	2002	21.97	27.74	6.96	3.0740
31	12	2002	22.17	31.00	4.58	3.8130
