Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
12	3	2011	21.70	28.19	26.37	3.2565
13	3	2011	22.00	27.46	14.11	2.6588
14	3	2011	21.44	29.11	0.72	4.1530
15	3	2011	21.76	29.97	4.07	3.6820
16	3	2011	23.29	29.20	9.73	3.3440
17	3	2011	22.27	26.89	11.48	3.8509
18	3	2011	20.80	30.81	0.20	4.7080
19	3	2011	22.85	30.36	0.00	4.3133
20	3	2011	23.04	30.68	7.45	4.1733
21	3	2011	23.12	27.12	3.32	3.6923
22	3	2011	22.74	29.86	6.51	4.0566
23	3	2011	22.25	29.56	9.65	3.7313
24	3	2011	21.88	30.45	2.44	4.2687
25	3	2011	23.14	30.31	0.14	3.8466
26	3	2011	22.63	30.04	2.96	3.9030
27	3	2011	23.30	29.25	14.76	3.5452
28	3	2011	23.62	28.62	6.88	3.4721
29	3	2011	22.84	29.71	1.52	4.3046
30	3	2011	22.61	28.57	0.58	3.5956
31	3	2011	22.65	31.11	0.65	4.0572
1	4	2011	22.21	30.53	0.77	3.8332
2	4	2011	22.48	30.51	9.02	4.1710
3	4	2011	23.83	28.28	18.34	4.1943
4	4	2011	23.22	30.61	11.11	3.9832
5	4	2011	22.47	30.07	11.51	3.3804
6	4	2011	22.46	28.67	15.37	2.7066
7	4	2011	22.55	30.04	10.00	3.5755
8	4	2011	23.02	29.47	3.59	3.5618
9	4	2011	22.03	30.00	0.68	3.6606
10	4	2011	21.62	27.80	9.31	3.3558
11	4	2011	21.88	29.95	9.31	3.8513
12	4	2011	22.48	28.49	3.34	3.7251
13	4	2011	22.99	28.98	4.32	3.3328
14	4	2011	22.72	30.12	3.53	3.4695
15	4	2011	22.84	29.83	5.96	3.8668
16	4	2011	22.04	30.41	0.73	4.1673
17	4	2011	23.13	28.56	0.08	3.6676
18	4	2011	22.69	29.62	2.76	3.8176
19	4	2011	23.03	28.69	11.45	3.0664
20	4	2011	22.76	28.33	6.26	3.2578
21	4	2011	22.41	30.07	2.20	4.3661
22	4	2011	22.50	29.67	3.07	3.4242
23	4	2011	23.13	29.83	16.22	3.2679
24	4	2011	22.58	26.62	16.48	3.2085
25	4	2011	22.13	28.91	4.77	3.5564
26	4	2011	22.20	29.31	2.79	3.2163
27	4	2011	22.78	30.09	0.80	3.8103
28	4	2011	22.45	27.70	1.00	2.6814
29	4	2011	22.13	30.09	1.43	4.4010
30	4	2011	23.02	29.06	0.57	3.6825
1	5	2011	22.57	29.57	7.02	4.1686
2	5	2011	23.17	29.48	7.56	3.0600
3	5	2011	23.56	29.47	4.61	3.7091
4	5	2011	23.51	29.68	6.17	2.9902
5	5	2011	23.61	28.29	12.66	2.8725
6	5	2011	23.13	27.42	30.95	2.8947
7	5	2011	23.34	29.29	6.10	3.5005
8	5	2011	22.23	29.90	0.03	4.1436
9	5	2011	20.85	29.81	0.00	4.2867
10	5	2011	21.84	30.27	0.00	3.9699
11	5	2011	23.05	29.80	0.15	3.4982
12	5	2011	23.50	29.61	4.58	3.4242
13	5	2011	23.00	29.93	9.78	3.5587
14	5	2011	22.69	27.83	5.70	2.7574
15	5	2011	22.11	27.96	2.25	3.4702
16	5	2011	22.69	29.06	0.22	3.3765
17	5	2011	22.68	26.71	1.08	2.8342
18	5	2011	22.33	29.37	15.80	3.0578
19	5	2011	22.70	26.21	12.88	2.6652
20	5	2011	21.02	29.35	1.53	3.1911
21	5	2011	22.15	29.32	0.49	3.5915
22	5	2011	20.62	28.76	0.00	4.1144
23	5	2011	20.05	28.34	0.00	3.8992
24	5	2011	21.54	29.94	0.05	3.6753
25	5	2011	22.31	30.04	1.60	3.4946
26	5	2011	21.95	29.60	0.09	3.9493
27	5	2011	21.67	30.20	0.00	3.8693
28	5	2011	22.77	29.64	0.00	3.7132
29	5	2011	21.94	29.81	0.01	3.7697
30	5	2011	20.85	29.45	0.00	3.6796
31	5	2011	21.68	29.11	0.00	3.5238
1	6	2011	20.26	29.51	0.00	3.3982
2	6	2011	20.31	29.17	0.00	3.5782
3	6	2011	20.42	29.54	0.00	3.9631
4	6	2011	21.21	29.97	0.00	4.0791
5	6	2011	21.07	30.24	0.00	4.0462
6	6	2011	21.43	29.63	0.00	3.9632
7	6	2011	21.50	29.18	0.00	3.7268
8	6	2011	20.43	29.73	0.00	4.0625
9	6	2011	20.13	30.37	0.00	4.0075
10	6	2011	21.65	29.60	0.00	3.5279
11	6	2011	20.12	30.36	0.00	3.9022
12	6	2011	22.01	30.03	0.00	3.6272
13	6	2011	22.20	30.00	0.00	3.8554
14	6	2011	20.92	29.37	0.00	3.9595
15	6	2011	20.68	29.04	0.00	4.0715
16	6	2011	18.90	28.94	0.00	4.0123
17	6	2011	19.38	28.84	0.00	3.9572
18	6	2011	20.82	29.98	0.00	3.9751
19	6	2011	22.20	30.38	0.01	3.8690
20	6	2011	21.89	30.16	0.11	3.1513
21	6	2011	20.79	29.47	0.05	3.2667
22	6	2011	21.50	29.80	0.00	4.0005
23	6	2011	20.79	29.88	0.00	3.8398
24	6	2011	21.45	29.86	0.01	3.4029
25	6	2011	21.82	30.10	0.40	3.1490
26	6	2011	22.91	30.08	0.24	3.5666
27	6	2011	21.47	30.28	0.00	3.9635
28	6	2011	21.05	30.54	0.00	4.0110
29	6	2011	21.26	29.81	1.49	3.4580
30	6	2011	21.39	29.76	0.06	3.9383
1	7	2011	20.44	29.47	0.00	3.8887
2	7	2011	19.03	29.32	0.00	4.2016
3	7	2011	19.98	29.54	0.00	4.0475
4	7	2011	20.72	30.44	0.00	4.0119
5	7	2011	21.05	29.80	0.38	3.5515
6	7	2011	21.14	29.94	0.44	3.3189
7	7	2011	22.41	30.82	0.04	4.1669
8	7	2011	21.27	30.16	7.95	3.5657
9	7	2011	22.68	27.38	7.53	1.9586
10	7	2011	20.92	28.45	3.28	3.6280
11	7	2011	19.06	29.17	0.00	3.8806
12	7	2011	20.64	29.69	0.00	3.4640
13	7	2011	20.17	29.59	0.00	3.7951
14	7	2011	20.36	29.69	0.00	4.1058
15	7	2011	20.02	29.58	0.00	3.7660
16	7	2011	20.03	30.09	0.00	3.5924
17	7	2011	20.29	30.42	0.00	3.9758
18	7	2011	20.15	30.27	0.00	4.3138
19	7	2011	18.38	30.63	0.00	4.5713
20	7	2011	18.03	30.56	0.00	4.1488
21	7	2011	20.63	30.82	0.00	4.3292
22	7	2011	19.62	31.29	0.00	4.6051
23	7	2011	19.64	31.29	0.00	4.5668
24	7	2011	19.98	30.57	0.00	4.6201
25	7	2011	18.12	30.13	0.00	4.4382
26	7	2011	19.23	30.52	0.00	4.5486
27	7	2011	17.64	30.33	0.00	4.7509
28	7	2011	17.82	30.75	0.00	4.5795
29	7	2011	18.73	30.43	0.00	4.5695
30	7	2011	20.20	31.76	0.00	4.9583
31	7	2011	19.76	32.01	0.00	4.7032
1	8	2011	21.58	31.50	0.48	4.2525
2	8	2011	22.46	32.62	0.81	4.3237
3	8	2011	22.83	32.17	0.05	3.9794
4	8	2011	22.58	32.60	0.10	3.9112
5	8	2011	22.48	32.81	0.01	4.2239
6	8	2011	20.69	31.93	0.01	4.5336
7	8	2011	19.91	32.76	0.00	4.9382
8	8	2011	19.34	32.50	0.00	5.1034
9	8	2011	19.31	33.56	0.00	5.4467
10	8	2011	19.03	33.89	0.00	5.3830
11	8	2011	20.48	33.82	0.00	4.9716
12	8	2011	22.27	32.63	0.19	4.0841
13	8	2011	22.05	32.94	0.00	4.5356
14	8	2011	20.11	34.03	0.00	5.3623
15	8	2011	20.75	34.75	0.00	5.1959
16	8	2011	21.77	34.22	0.00	4.7621
17	8	2011	21.18	33.20	0.00	5.4238
18	8	2011	19.64	34.20	0.00	5.5202
19	8	2011	21.32	35.06	0.00	5.6151
20	8	2011	21.67	35.67	0.00	5.7567
21	8	2011	20.20	36.09	0.00	5.8930
22	8	2011	20.37	35.75	0.00	5.7187
23	8	2011	22.05	35.21	0.00	5.1436
24	8	2011	22.14	34.97	0.00	5.3076
25	8	2011	22.73	35.68	0.00	5.4830
26	8	2011	21.66	34.77	0.00	5.4462
27	8	2011	22.63	34.30	0.00	5.2245
28	8	2011	22.52	34.86	0.00	5.1010
29	8	2011	21.83	36.11	0.00	5.8750
30	8	2011	22.31	36.74	0.00	5.8215
31	8	2011	22.86	36.23	0.05	5.8827
1	9	2011	22.51	36.91	0.00	5.2658
2	9	2011	22.45	36.09	0.00	5.1847
3	9	2011	22.77	36.36	0.00	5.5041
4	9	2011	22.61	36.62	0.00	6.0493
5	9	2011	22.08	36.86	0.00	6.1817
6	9	2011	22.74	37.02	0.00	6.2987
7	9	2011	23.48	36.93	0.02	6.0478
8	9	2011	24.73	36.71	0.00	6.0205
9	9	2011	23.20	38.04	0.00	6.4768
10	9	2011	24.05	37.27	0.00	6.3069
11	9	2011	22.92	37.26	0.00	6.3677
12	9	2011	22.69	37.49	0.00	6.4598
13	9	2011	24.36	36.67	0.00	5.9930
14	9	2011	22.52	37.57	0.00	5.7710
15	9	2011	21.11	37.16	0.00	6.0800
16	9	2011	22.76	37.52	0.00	6.5304
17	9	2011	23.94	37.04	0.00	6.5403
18	9	2011	23.13	36.39	0.00	6.5494
19	9	2011	22.67	37.08	0.00	6.9730
20	9	2011	23.14	37.04	0.00	6.9189
21	9	2011	22.14	38.45	0.00	7.3264
22	9	2011	22.13	38.75	0.00	7.1538
23	9	2011	23.18	37.93	0.00	6.3538
24	9	2011	23.68	38.14	0.00	6.1093
25	9	2011	24.41	40.06	0.00	6.9225
26	9	2011	24.65	38.90	0.00	5.9378
27	9	2011	23.47	38.11	0.00	6.3170
28	9	2011	24.69	39.02	0.00	6.7977
29	9	2011	25.81	37.91	0.00	6.8136
30	9	2011	25.09	33.85	0.08	5.3246
1	10	2011	24.23	36.74	0.01	5.4948
2	10	2011	24.45	36.94	0.02	5.6045
3	10	2011	25.44	30.62	5.21	3.7845
4	10	2011	24.39	33.12	1.50	4.4317
5	10	2011	23.00	35.36	0.08	5.4881
6	10	2011	24.61	35.84	0.44	5.4402
7	10	2011	24.37	36.82	0.00	6.2336
8	10	2011	23.32	38.48	0.00	6.2861
9	10	2011	24.49	38.25	0.00	6.1329
10	10	2011	25.55	38.74	0.00	5.4679
11	10	2011	26.13	38.57	0.00	5.6972
12	10	2011	26.22	36.71	0.01	5.4218
13	10	2011	25.82	36.80	0.08	5.1612
14	10	2011	26.38	36.25	0.14	4.7841
15	10	2011	25.65	35.40	10.58	4.8113
16	10	2011	24.36	28.05	8.22	3.8263
17	10	2011	23.31	31.09	15.81	2.8341
18	10	2011	23.73	28.53	13.94	2.6401
19	10	2011	22.60	32.67	6.43	4.7798
20	10	2011	22.40	27.99	13.06	1.5115
21	10	2011	21.10	31.71	4.36	4.0508
22	10	2011	22.24	30.57	23.74	3.6583
23	10	2011	21.85	33.42	1.02	5.5376
24	10	2011	21.92	34.29	0.00	5.9408
25	10	2011	22.47	33.18	0.10	4.3424
26	10	2011	23.64	33.54	0.59	5.4753
27	10	2011	22.15	34.08	0.05	5.1272
28	10	2011	22.34	34.37	0.04	5.0320
29	10	2011	23.55	31.43	9.44	3.7112
30	10	2011	23.94	28.50	12.64	3.8262
31	10	2011	23.38	31.25	2.08	3.8902
1	11	2011	24.03	28.23	14.22	3.7819
2	11	2011	23.37	27.25	16.04	2.6177
3	11	2011	22.28	29.57	7.38	3.7065
4	11	2011	23.01	27.29	7.09	2.8935
5	11	2011	21.91	30.92	0.55	4.2682
6	11	2011	22.19	30.72	0.00	4.2466
7	11	2011	22.64	29.70	2.02	4.3978
8	11	2011	22.50	30.60	1.70	3.9520
9	11	2011	23.17	30.70	12.37	3.9201
10	11	2011	22.72	27.58	5.81	2.8028
11	11	2011	21.18	30.63	1.04	3.9954
12	11	2011	22.85	28.55	4.04	2.1981
13	11	2011	22.20	30.15	12.93	2.4111
14	11	2011	22.14	30.82	2.09	3.9749
15	11	2011	22.90	32.74	0.00	4.7870
16	11	2011	23.00	32.41	0.07	4.7171
17	11	2011	23.39	33.22	0.06	4.3193
18	11	2011	23.30	30.62	16.39	3.8574
19	11	2011	22.41	31.33	2.03	4.1653
20	11	2011	23.55	31.68	0.01	4.2308
21	11	2011	22.62	30.73	0.00	4.1599
22	11	2011	23.94	31.74	1.48	4.1962
23	11	2011	23.53	31.75	1.30	4.7747
24	11	2011	22.39	32.09	0.29	4.7032
25	11	2011	23.93	29.28	15.15	2.2038
26	11	2011	23.66	26.96	2.88	3.2288
27	11	2011	22.73	31.28	0.02	4.3980
28	11	2011	21.87	33.33	0.03	4.9053
29	11	2011	23.99	30.93	1.66	4.3741
30	11	2011	24.02	30.78	16.25	3.2685
1	12	2011	23.86	27.97	6.61	3.3997
2	12	2011	23.20	29.09	2.95	3.5872
3	12	2011	22.67	29.99	0.96	2.6075
4	12	2011	22.71	29.44	0.04	4.5381
5	12	2011	21.83	31.95	0.00	4.8335
6	12	2011	21.69	33.09	0.00	5.1359
7	12	2011	22.59	33.67	0.36	4.6908
8	12	2011	23.82	32.32	0.19	4.2779
9	12	2011	24.04	34.07	0.00	4.6101
10	12	2011	24.33	34.04	0.00	5.6928
11	12	2011	24.60	33.53	0.00	5.3461
12	12	2011	24.09	33.01	28.20	4.4971
13	12	2011	23.93	30.26	14.84	3.2404
14	12	2011	22.93	30.58	4.47	3.8756
15	12	2011	23.56	30.83	15.98	3.3289
16	12	2011	23.79	28.50	3.71	4.2102
17	12	2011	22.70	31.59	0.00	4.8601
18	12	2011	23.25	31.19	10.52	4.0193
19	12	2011	24.01	31.21	7.17	4.0986
20	12	2011	22.74	30.98	3.06	4.5771
21	12	2011	22.86	31.14	5.24	4.1964
22	12	2011	24.20	30.81	3.44	3.9990
23	12	2011	22.94	29.50	1.09	4.0584
24	12	2011	23.27	28.30	7.76	2.7923
25	12	2011	22.16	30.23	1.46	3.8717
26	12	2011	22.65	31.45	1.17	4.2829
27	12	2011	23.72	29.71	2.20	4.1425
28	12	2011	23.22	30.79	1.46	4.0620
29	12	2011	23.13	30.90	2.12	4.5868
30	12	2011	23.07	31.82	1.91	4.9800
31	12	2011	22.37	31.07	1.63	3.6268
