date,tmax,tmin,prec,rs,rh,u2_obs,eto
2022-11-24,29.73,23.5,25.56,15.81,81.9,0.63,3.5961966187013608
2022-11-25,29.79,22.59,9.66,15.2,85.51,0.61,3.3307758050688743
2022-11-26,27.8,22.22,2.87,18.6,86.93,0.75,3.6683461484576916
2022-11-27,29.93,22.16,18.71,19.85,85.07,0.64,4.046651116497558
2022-11-28,27.23,22.42,33.24,17.81,89.88,0.8,3.4235739122315603
2022-11-29,26.96,22.09,8.92,15.82,87.47,1.02,3.193115616585784
2022-11-30,27.74,20.51,1.4,16.01,85.92,0.85,3.253548686852936
2022-12-01,29.51,20.88,5.04,16.77,82.44,0.79,3.600800359937512
2022-12-02,26.63,22.41,9.08,11.93,91.82,0.93,2.456153555819404
2022-12-03,26.65,21.48,5.2,14.84,92.14,0.72,2.839441785214693
2022-12-04,27.08,21.65,2.9,11.37,88.73,0.72,2.489664753558165
2022-12-05,30.33,22.15,5.53,12.94,84.61,0.54,3.0280450083857238
2022-12-06,30.88,22.12,0.59,18.55,81.69,1.06,4.027224163334565
2022-12-07,31.69,20.51,0.02,21.57,74.89,0.96,4.705692254915372
2022-12-08,31.52,21.25,0.0,17.05,74.05,0.95,4.09299031516073
2022-12-09,31.4,21.98,3.57,18.46,77.61,1.13,4.191405438967723
2022-12-10,31.91,21.95,0.58,19.28,77.27,0.91,4.361392581084341
2022-12-11,31.64,22.48,0.32,18.36,75.69,0.85,4.284892365457544
2022-12-12,31.84,23.1,0.7,17.8,76.88,0.79,4.194565304619375
2022-12-13,32.74,22.67,0.15,20.35,70.72,0.94,4.854473450122704
2022-12-14,33.36,22.71,1.12,21.62,68.61,0.72,5.172380977092031
2022-12-15,31.71,23.4,3.89,18.9,76.99,0.51,4.3650738021759485
2022-12-16,31.2,23.02,3.62,21.16,75.8,0.64,4.6988968084867375
