Date,Tensao_Media_Atual_kPa,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm,DAP
2021-04-27,30.374335819931567,8.2,32.3,0.0,2
2021-04-28,32.15003841888402,1.5999999999999983,32.2,0.0,3
2021-04-29,33.014100173486625,1.5999999999999983,33.0,0.0,4
2021-04-30,31.58006305073595,0.5999999999999982,33.5,0.0,5
2021-05-01,32.89413477037097,0.0,33.5,0.0,6
2021-05-02,33.12790240868509,19.2,33.5,0.0,7
2021-05-03,33.16125993216944,20.2,32.3,0.0,8
2021-05-04,33.165626041443474,20.4,32.3,0.0,9
2021-05-05,33.16619099999921,1.2,32.9,0.0,10
2021-05-06,33.1662640991687,0.6000000000000001,33.3,0.0,11
2021-05-07,29.86339376424933,0.6000000000000001,33.3,0.0,12
2021-05-08,32.605288852980294,0.6000000000000001,33.3,0.0,13
2021-05-09,33.08887202824005,0.2,34.3,0.0,14
2021-05-10,33.15619904213448,0.0,34.3,0.0,15
2021-05-11,33.1649710998121,0.0,34.3,0.0,16
2021-05-12,33.1661062566939,0.0,34.2,0.3284363861496973,17
2021-05-13,62.05504201770499,0.0,33.2,3.257982684067525,18
2021-05-14,62.05504201770499,0.0,33.5,2.627485328455644,19
2021-05-15,62.05504201770499,0.0,33.5,2.371892643087101,20
2021-05-16,62.05504201770499,0.0,34.2,2.5795553004430225,21
2021-05-17,62.05504201770499,0.0,34.2,2.788411506658357,22
2021-05-18,62.05504201770499,0.0,34.9,2.7458668141267557,23
2021-05-19,62.05504201770499,0.0,34.9,3.653012653533652,24
2021-05-20,62.05504201770499,0.0,34.9,3.456513418297424,25
2021-05-21,62.05504201770499,0.0,34.9,3.411037961385033,26
2021-05-22,62.05504201770499,0.0,35.7,2.5638407094379216,27
2021-05-23,62.05504201770499,0.0,35.7,3.2634018978141577,28
2021-05-24,62.05504201770499,0.0,35.7,3.072525267234733,29
2021-05-25,62.05504201770499,0.0,35.1,3.5857311718043032,30
2021-05-26,62.05504201770499,0.0,34.7,3.596601682671978,31
2021-05-27,62.05504201770499,0.6,34.9,3.785057468009788,32
2021-05-28,62.05504201770499,0.6,35.0,3.7729288142283774,33
2021-05-29,62.05504201770499,0.6,35.0,3.462222398387802,34
2021-05-30,62.05504201770499,0.0,35.0,3.373359014262531,35
2021-05-31,62.05504201770499,0.0,34.8,3.600044951675208,36
2021-06-01,62.05504201770499,0.0,34.4,3.1629418995920413,37
2021-06-02,62.05504201770499,0.0,34.4,3.467375016859883,38
2021-06-03,62.05504201770499,0.0,34.5,2.210392866153781,39
2021-06-04,62.05504201770499,0.0,34.9,3.184096712953113,40
2021-06-05,62.05504201770499,0.0,35.1,3.278280926470667,41
2021-06-06,62.05504201770499,0.0,35.1,3.6451327024727616,42
2021-06-07,62.05504201770499,4.8,35.1,3.448173007261941,43
2021-06-08,62.05504201770499,4.8,34.2,3.309699546678877,44
2021-06-09,62.05504201770499,4.8,34.2,2.637483748117328,45
2021-06-10,62.05504201770499,0.0,34.3,0.0,46
2021-06-11,62.05504201770499,0.0,34.3,1.82077219281713,47
2021-06-12,62.05504201770499,0.0,34.3,3.5584217475321784,48
2021-06-13,62.05504201770499,0.0,35.2,2.850251274288973,49
2021-06-14,62.05504201770499,0.0,35.2,3.1126372326966663,50
2021-06-15,62.05504201770499,0.0,35.2,3.197442873412865,51
2021-06-16,62.05504201770499,0.0,34.3,3.32397465708382,52
2021-06-17,62.05504201770499,0.0,34.5,3.6691995291141617,53
2021-06-18,62.05504201770499,0.0,35.1,2.1854560574147586,54
2021-06-19,62.05504201770499,0.0,35.1,3.179695530319965,55
2021-06-20,62.05504201770499,0.0,35.1,3.829090292053284,56
2021-06-21,62.05504201770499,8.8,34.5,3.620992505426335,57
2021-06-22,62.05504201770499,8.8,33.9,3.370791000231483,58
2021-06-23,62.05504201770499,8.8,34.3,2.703496484626469,59
2021-06-24,62.05504201770499,0.0,34.3,0.0,60
2021-06-25,62.05504201770499,0.0,34.3,0.0,61
2021-06-26,53.12395072956983,0.0,34.3,1.4797184567185353,62
2021-06-27,62.05504201770499,0.0,34.8,3.7637707919164174,63
2021-06-28,62.05504201770499,0.0,36.0,3.719023680319145,64
2021-06-29,62.05504201770499,0.0,36.0,3.570214841752972,65
2021-06-30,62.05504201770499,0.0,36.0,3.6608147220695697,66
2021-07-01,62.05504201770499,0.0,34.2,3.917483499940228,67
2021-07-02,62.05504201770499,0.0,35.0,3.31194869891589,68
2021-07-03,62.05504201770499,0.0,35.3,3.288334841147031,69
2021-07-04,62.05504201770499,0.0,35.3,3.3476517093096128,70
2021-07-05,62.05504201770499,0.0,35.3,3.758917351729657,71
2021-07-06,62.05504201770499,0.0,35.2,3.3831403803864486,72
2021-07-07,62.05504201770499,0.0,35.7,3.204409586248522,73
2021-07-08,62.05504201770499,0.0,35.7,3.624980423278915,74
2021-07-09,62.05504201770499,0.0,35.7,3.6836412538502334,75
2021-07-10,62.05504201770499,0.0,36.1,3.907125742419909,76
2021-07-11,62.05504201770499,0.0,36.1,3.6255053680606015,77
2021-07-12,62.05504201770499,0.0,36.1,3.8794817892939815,78
2021-07-13,62.05504201770499,0.0,35.6,4.266638205801238,79
2021-07-14,62.05504201770499,0.0,35.6,3.8794812411094455,80
2021-07-15,62.05504201770499,0.0,35.9,3.397542841003562,81
2021-07-16,62.05504201770499,0.0,35.9,3.53071966672714,82
2021-07-17,62.05504201770499,0.0,35.9,2.7845349458078843,83
2021-07-18,62.05504201770499,0.0,35.3,3.3376313543589995,84
2021-07-19,62.05504201770499,0.0,36.6,3.434122435449177,85
2021-07-20,62.05504201770499,0.0,36.6,2.757954031809057,86
2021-07-21,62.05504201770499,0.0,36.6,2.7363982476323825,87
2021-07-22,62.05504201770499,0.0,36.3,4.108292826375843,88
2021-07-23,62.05504201770499,0.0,36.0,4.041820667431251,89
2021-07-24,62.05504201770499,0.0,36.8,3.859597713824368,90
2021-07-25,62.05504201770499,0.0,36.8,3.70578298591305,91
2021-07-26,62.05504201770499,4.4,36.8,3.718503905456278,92
2021-07-27,62.05504201770499,4.4,36.8,3.0768200697158106,93
2021-07-28,62.05504201770499,6.0,35.7,3.306306718859512,94
2021-07-29,62.05504201770499,1.6,35.0,0.0,95
2021-07-30,62.05504201770499,1.6,35.0,1.1712740458203583,96
2021-07-31,62.05504201770499,0.0,35.8,0.1144541816400057,97
2021-08-01,62.05504201770499,0.0,36.3,3.1173021648198964,98
2021-08-02,62.05504201770499,0.0,36.6,3.6838141917823535,99
2021-08-03,62.05504201770499,0.0,36.6,3.2433842924957825,100
2022-04-25,32.55672719950691,0.0,34.7,0.0,1
2022-04-26,33.0435148177195,0.0,34.7,0.2602394021550256,2
2022-04-27,47.61065827321104,0.0,34.1,2.860776477763671,3
2022-04-28,47.61065846222395,0.0,34.7,3.109184788206917,4
2022-04-29,47.61065848667987,0.0,34.9,3.2307329636797,5
2022-04-30,47.61065848984417,0.0,34.9,3.000685213678973,6
2022-05-01,49.71785047501373,20.399999999999984,34.9,2.9161624462955045,7
2022-05-02,53.78933301808458,24.599999999999984,33.6,2.9610613864475246,8
2022-05-03,57.543806633505625,24.599999999999984,34.0,2.7943597185205453,9
2022-05-04,60.612249351678656,5.599999999999985,34.0,0.0,10
2022-05-05,60.612249351678656,1.3999999999999857,34.0,0.0,11
2022-05-06,29.82020813252593,1.3999999999999857,32.9,0.0,12
2022-05-07,32.12300810545535,0.0,33.2,0.0,13
2022-05-08,33.018959433398194,0.0,33.2,0.0,14
2022-05-09,33.147099852437904,0.0,33.6,0.0,15
2022-05-10,33.163793354564945,0.1999999999999858,33.8,0.0,16
2022-05-11,33.16595386419164,0.1999999999999858,34.1,0.0,17
2022-05-12,33.16623341662988,0.1999999999999858,34.1,0.0,18
2022-05-13,33.16626958735432,0.0,34.1,0.0,19
2022-05-14,33.16627426739289,0.0,33.8,0.6988024590861107,20
2022-05-15,62.05504201770499,0.0,34.0,2.071720945819035,21
2022-05-16,62.05504201770499,0.0,34.0,2.715410544085204,22
2022-05-17,62.05504201770499,0.0,34.0,2.3161113844501737,23
2022-05-18,62.05504201770499,0.0,31.5,3.117526124806773,24
2022-05-19,62.05504201770499,3.3999999999999857,32.1,2.934125033728851,25
2022-05-20,62.05504201770499,8.999999999999986,34.0,2.251545281497018,26
2022-05-21,62.05504201770499,9.199999999999983,34.0,2.6257770136023044,27
2022-05-22,62.05504201770499,5.799999999999986,34.0,0.0,28
2022-05-23,62.05504201770499,0.1999999999999858,33.3,0.0,29
2022-05-24,62.05504201770499,0.0,33.3,0.5509471370538204,30
2022-05-25,62.05504201770499,0.0,34.3,2.910182153575898,31
2022-05-26,62.05504201770499,0.0,34.3,2.9256150394694718,32
2022-05-27,62.05504201770499,0.0,34.8,3.100022637982224,33
2022-05-28,62.05504201770499,0.7999999999999858,34.8,3.30035534231904,34
2022-05-29,62.05504201770499,0.9999999999999858,34.8,3.2043694577835025,35
2022-05-30,62.05504201770499,3.199999999999986,33.2,3.4738886491019976,36
2022-05-31,62.05504201770499,3.5999999999999863,34.4,2.228665513448412,37
2022-06-01,62.05504201770499,3.399999999999986,34.4,2.559837329650189,38
2022-06-02,62.05504201770499,1.1999999999999855,34.4,0.8839715569130521,39
2022-06-03,62.05504201770499,0.0,33.1,1.8359086965154676,40
2022-06-04,62.05504201770499,0.0,33.4,2.498401356701005,41
2022-06-05,62.05504201770499,0.0,34.1,3.623754970659027,42
2022-06-06,62.05504201770499,0.0,34.1,3.1095013807594354,43
2022-06-07,62.05504201770499,0.0,34.1,3.3943891486086937,44
2022-06-08,62.05504201770499,0.0,34.2,2.988188483974608,45
2022-06-09,62.05504201770499,0.1999999999999858,34.2,3.264983495153553,46
2022-06-10,62.05504201770499,62.59999999999999,34.2,3.557386208005786,47
2022-06-11,62.05504201770499,63.99999999999999,34.1,3.1886361310822453,48
2022-06-12,62.05504201770499,63.79999999999998,32.7,2.89593033763752,49
2022-06-13,62.05504201770499,1.3999999999999857,33.6,0.0,50
2022-06-14,62.05504201770499,0.0,33.8,0.0,51
2022-06-15,26.85666434491148,0.0,34.6,0.0,52
2022-06-16,32.27646742777047,0.0,34.6,0.0,53
2022-06-17,33.049826987532015,0.0,34.6,0.0,54
2022-06-18,33.1511857924168,0.0,34.0,0.0,55
2022-06-19,33.16432224118875,0.0,33.4,0.0,56
2022-06-20,34.58652824848187,0.0,33.9,3.0915255982633205,57
2022-06-21,62.05504201770499,0.0,34.2,3.60755929372108,58
2022-06-22,62.05504201770499,0.0,34.3,2.9493293849295723,59
2022-06-23,62.05504201770499,0.0,34.3,3.741456869464308,60
2022-06-24,62.05504201770499,0.0,34.3,3.822191892605148,61
2022-06-25,62.05504201770499,0.0,34.1,3.8818553566410814,62
2022-06-26,62.05504201770499,0.0,34.1,3.586841763695006,63
2022-06-27,62.05504201770499,0.0,34.7,3.781908630329279,64
2022-06-28,62.05504201770499,1.599999999999986,34.7,3.8204556522139335,65
2022-06-29,62.05504201770499,2.7999999999999856,34.7,3.307620417116852,66
2022-06-30,62.05504201770499,2.7999999999999856,33.9,3.148951564484873,67
2022-07-01,62.05504201770499,1.1999999999999855,33.7,1.3801350942823891,68
2022-07-02,62.05504201770499,0.0,33.9,2.431191586244569,69
2022-07-03,62.05504201770499,0.0,34.4,3.804267232698855,70
2022-07-04,62.05504201770499,0.0,34.6,3.4536904508706585,71
2022-07-05,62.05504201770499,0.0,34.6,3.168906750453965,72
2022-07-06,62.05504201770499,0.0,35.0,3.761252383068042,73
2022-07-07,62.05504201770499,0.0,35.0,3.9832170374584166,74
2022-07-08,62.05504201770499,0.0,35.0,3.3757225469556285,75
2022-07-09,62.05504201770499,0.0,35.9,3.6489633595006334,76
2022-07-10,62.05504201770499,0.0,35.9,3.768292466954535,77
2022-07-11,62.05504201770499,0.0,35.9,3.7648952246324,78
2022-07-12,62.05504201770499,0.0,35.0,3.628903994297004,79
2022-07-13,62.05504201770499,0.0,35.9,3.6154180312775233,80
2022-07-14,62.05504201770499,0.0,35.9,2.898641654240386,81
2022-07-15,62.05504201770499,0.0,35.9,3.435812332636514,82
2022-07-16,62.05504201770499,0.0,35.6,3.64956775951994,83
2022-07-17,62.05504201770499,0.0,35.4,3.39671808067861,84
2022-07-18,62.05504201770499,0.0,35.4,3.9144469788702176,85
2022-07-19,62.05504201770499,0.0,35.4,3.669703534805727,86
2022-07-20,62.05504201770499,0.9999999999999858,34.8,3.465685779490518,87
2022-07-21,62.05504201770499,0.9999999999999858,36.2,3.330999347321612,88
2022-07-22,62.05504201770499,0.9999999999999858,36.2,3.419002740410973,89
2022-07-23,62.05504201770499,0.0,36.2,2.722673202691104,90
2022-07-24,62.05504201770499,0.0,35.7,3.8981816880649087,91
2022-07-25,62.05504201770499,0.0,36.1,3.582241976465278,92
2022-07-26,62.05504201770499,0.0,36.6,3.7488421676251553,93
2022-07-27,62.05504201770499,0.9999999999999858,36.8,3.452832939271456,94
2022-07-28,62.05504201770499,0.9999999999999858,36.8,3.3525889417997754,95
2022-07-29,62.05504201770499,3.199999999999986,36.8,3.1243251681737223,96
2022-07-30,62.05504201770499,2.199999999999986,35.8,1.6582603431073624,97
2022-07-31,62.05504201770499,2.199999999999986,35.8,2.56998329866256,98
2022-08-01,62.05504201770499,0.0,35.8,0.3917643203704663,99
2022-08-02,62.05504201770499,0.0,35.6,3.625360584460381,100
2022-08-03,62.05504201770499,0.0,36.3,3.5550428600550315,101
2023-04-24,33.14554670968498,0.1999999999999858,34.6,0.0,1
2023-04-26,33.16588973074545,0.3999999999999858,34.8,0.868759556137603,1
2023-04-27,47.61063361659478,0.1999999999999858,35.0,1.792857685867964,2
2023-04-28,47.61065527196667,0.1999999999999858,35.0,2.448096224090692,3
2023-04-29,47.61065807390074,0.0,35.0,2.0627891507430527,4
2023-04-30,47.61065843643577,5.199999999999986,33.0,2.21000459006092,5
2023-05-01,49.71785046864345,7.199999999999986,33.9,1.5882933818055207,6
2023-05-02,53.78933301325687,14.399999999999986,33.9,1.9853092438131723,7
2023-05-03,57.54380663061302,9.399999999999984,33.9,0.0,8
2023-05-04,57.54380663061302,7.599999999999986,34.2,0.0,9
2023-05-05,57.54380663061302,0.3999999999999858,34.4,0.0,10
2023-05-06,57.54380663061302,0.1999999999999858,35.0,0.0,11
2023-05-07,45.389531898962886,0.0,35.3,0.0,12
2023-05-08,44.26430343460859,11.599999999999984,35.3,0.0,13
2023-05-09,44.12580981787541,11.599999999999984,35.3,0.9953465357980672,14
2023-05-10,62.05504201770499,11.599999999999984,33.6,1.7440053309082493,15
2023-05-11,62.05504201770499,4.199999999999986,33.6,0.0,16
2023-05-12,62.05504201770499,4.599999999999986,33.6,0.0,17
2023-05-13,46.4632047017567,4.599999999999986,33.1,0.0,18
2023-05-14,47.45518220626618,0.5999999999999859,32.5,0.0,19
2023-05-15,47.59046513804044,0.1999999999999858,32.5,0.0,20
2023-05-16,47.60804443753079,0.5999999999999859,34.1,0.0,21
2023-05-17,47.61032024327198,0.3999999999999858,34.1,0.0,22
2023-05-18,47.610614725049786,0.3999999999999858,34.1,0.076730761122997,23
2023-05-19,62.05504201770499,0.0,34.2,2.295255269111175,24
2023-05-20,62.05504201770499,0.0,34.7,2.73243486291274,25
2023-05-21,62.05504201770499,0.0,34.7,3.33261575437461,26
2023-05-22,62.05504201770499,0.0,34.7,3.365125425840912,27
2023-05-23,62.05504201770499,0.0,34.7,3.1574645640969785,28
2023-05-24,62.05504201770499,0.0,34.7,3.0115686240233104,29
2023-05-25,62.05504201770499,0.0,35.4,2.779578140179264,30
2023-05-26,62.05504201770499,0.0,35.4,3.3328398625356805,31
2023-05-27,62.05504201770499,0.0,35.4,3.2340449719733417,32
2023-05-28,62.05504201770499,0.0,34.9,3.417201189104776,33
2023-05-29,62.05504201770499,0.0,35.7,3.47939492934531,34
2023-05-30,62.05504201770499,0.0,35.7,3.4539809047245007,35
2023-05-31,62.05504201770499,0.0,35.7,3.14262706267611,36
2023-06-01,62.05504201770499,0.0,35.5,3.319781804098242,37
2023-06-02,62.05504201770499,0.0,35.2,2.833813222086292,38
2023-06-03,62.05504201770499,0.0,34.8,3.195308509812668,39
2023-06-04,62.05504201770499,0.0,34.7,3.3016705478935275,40
2023-06-05,62.05504201770499,0.0,34.8,3.0587316464331518,41
2023-06-06,62.05504201770499,0.0,35.2,3.4966753119787057,42
2023-06-07,62.05504201770499,0.0,35.2,3.2380188377274446,43
2023-06-08,62.05504201770499,1.3999999999999857,35.2,3.428429800788907,44
2023-06-09,62.05504201770499,1.5999999999999857,34.5,3.293591796430981,45
2023-06-10,62.05504201770499,1.5999999999999857,34.4,3.4003563667521384,46
2023-06-11,62.05504201770499,0.1999999999999858,34.7,1.8285390285198797,47
2023-06-12,62.05504201770499,0.0,35.4,3.45425052326244,48
2023-06-13,62.05504201770499,0.0,35.5,3.521205754312787,49
2023-06-14,62.05504201770499,0.0,35.5,3.5231329012928807,50
2023-06-15,62.05504201770499,0.0,35.5,3.669574007164331,51
2023-06-16,62.05504201770499,0.0,35.2,3.3089789762671327,52
2023-06-17,62.05504201770499,0.0,35.2,2.86371772124987,53
2023-06-18,62.05504201770499,0.0,34.4,3.362290881982416,54
2023-06-19,62.05504201770499,0.0,34.4,3.1975519508945256,55
2023-06-20,62.05504201770499,0.0,34.8,3.364349560845568,56
2023-06-21,62.05504201770499,0.0,34.8,3.3859364422305305,57
2023-06-22,62.05504201770499,0.0,34.8,3.438541471251592,58
2023-06-23,62.05504201770499,0.0,35.2,3.539756983590664,59
2023-06-24,62.05504201770499,0.0,35.2,3.257577016068294,60
2023-06-25,62.05504201770499,0.0,35.4,3.2551403857616705,61
2023-06-26,62.05504201770499,0.0,35.4,3.469832296317696,62
2023-06-27,62.05504201770499,0.0,35.4,3.45677747442352,63
2023-06-28,62.05504201770499,0.0,35.4,3.16482253954743,64
2023-06-29,62.05504201770499,0.0,35.4,3.42024496045715,65
2023-06-30,62.05504201770499,0.0,36.1,3.2627532236932377,66
2023-07-01,62.05504201770499,0.0,36.1,3.146650039295817,67
2023-07-02,62.05504201770499,0.0,36.1,3.113077840687123,68
2023-07-03,62.05504201770499,0.0,35.7,3.429276977629838,69
2023-07-04,62.05504201770499,0.0,35.1,3.272179346404222,70
2023-07-05,62.05504201770499,0.0,34.8,3.2693220815514823,71
2023-07-06,62.05504201770499,0.0,36.1,3.379284285243578,72
2023-07-07,62.05504201770499,0.0,36.1,2.935408424043953,73
2023-07-08,62.05504201770499,0.0,36.1,2.861040380736421,74
2023-07-09,62.05504201770499,0.0,35.9,2.77652236063779,75
2023-07-10,62.05504201770499,0.0,35.9,2.8559145632209018,76
2023-07-11,62.05504201770499,0.0,36.3,2.9964519734902915,77
2023-07-12,62.05504201770499,0.0,36.3,2.666821565830336,78
2023-07-13,62.05504201770499,0.0,36.3,2.725666842313951,79
2023-07-14,62.05504201770499,0.0,36.2,3.355059965368215,80
2023-07-15,62.05504201770499,0.0,36.2,3.056817853568317,81
2023-07-16,62.05504201770499,0.0,36.2,2.786840227450546,82
2023-07-17,62.05504201770499,0.0,36.0,3.092586327589064,83
2023-07-18,62.05504201770499,0.0,36.0,3.0730733357152262,84
2023-07-19,62.05504201770499,0.0,35.7,3.121742096622329,85
2023-07-20,62.05504201770499,0.0,35.2,3.1285545972211173,86
2023-07-21,62.05504201770499,0.0,35.3,2.9378998968334797,87
2023-07-22,62.05504201770499,0.0,36.0,3.048779151659764,88
2023-07-23,62.05504201770499,0.0,36.0,3.049828251341905,89
2023-07-24,62.05504201770499,0.0,36.1,3.010382133585732,90
2023-07-25,62.05504201770499,0.0,36.1,3.1380892331230985,91
2023-07-26,62.05504201770499,0.0,37.1,3.1576815498514685,92
2023-07-27,62.05504201770499,0.0,37.1,3.063438331066629,93
2023-07-28,62.05504201770499,0.0,37.1,2.9769748959564555,94
2023-07-29,62.05504201770499,0.0,36.5,2.799958796932234,95
2023-07-30,62.05504201770499,0.0,36.5,3.0703952784231774,96
2023-07-31,62.05504201770499,0.0,36.6,2.5961613963122856,97
2023-08-01,62.05504201770499,0.0,36.9,3.0779762309124328,98
2023-08-02,62.05504201770499,0.0,36.9,2.693367868781227,99
2023-08-03,62.05504201770499,0.0,37.3,2.7457111282888413,100
2024-05-01,33.16627496292387,0.0,34.52,0.0,1
2024-05-02,33.16627496292387,0.0,34.54,0.0,2
2024-05-03,33.16627496292387,0.0,34.56,0.0,3
2024-05-04,33.16627496292387,0.0,34.58,0.0,4
2024-05-05,33.16627496292387,0.0,34.6,0.0,5
2024-05-06,33.16627496292387,0.0,34.62,0.0,6
2024-05-07,33.16627496292387,0.0,34.64,0.0,7
2024-05-08,33.16627496292387,0.0,34.66,0.0,8
2024-05-09,33.16627496292387,0.0,34.68,0.0,9
2024-05-10,33.16627496292387,2.999999999999986,34.7,0.0,10
2024-05-11,33.16627496292387,2.999999999999986,34.72,0.0,11
2024-05-12,33.16627496292387,2.999999999999986,34.74,0.5473383362532638,12
2024-05-13,62.05504201770499,0.0,34.76,0.7190130484391628,13
2024-05-14,62.05504201770499,0.0,34.78,3.428019937684402,14
2024-05-15,62.05504201770499,0.0,34.8,3.167809799241456,15
2024-05-16,62.05504201770499,0.0,34.82,2.990069346784563,16
2024-05-17,62.05504201770499,15.799999999999986,34.84,3.5755293342903096,17
2024-05-18,62.05504201770499,15.799999999999986,34.86,3.664480200238527,18
2024-05-19,62.05504201770499,15.799999999999986,34.88,3.716483216355948,19
2024-05-20,62.05504201770499,0.0,34.9,0.0,20
2024-05-21,62.05504201770499,0.0,34.92,0.0,21
2024-05-22,46.032129643285685,0.0,34.94,0.0,22
2024-05-23,47.39810250052521,0.0,34.96,2.820340517689439,23
2024-05-24,62.05504201770499,0.0,34.98,4.436894154018503,24
2024-05-25,62.05504201770499,0.0,35.0,4.422076151165621,25
2024-05-26,62.05504201770499,0.0,35.02,4.332006941537787,26
2024-05-27,62.05504201770499,0.0,35.04,4.57446990571407,27
2024-05-28,62.05504201770499,0.0,35.06,4.813270003598665,28
2024-05-29,62.05504201770499,0.0,35.08,5.078673151104872,29
2024-05-30,62.05504201770499,0.0,35.1,4.657948697052269,30
2024-05-31,62.05504201770499,0.0,35.11,4.581610139084906,31
2024-06-01,62.05504201770499,0.0,35.13,4.560692198634934,32
2024-06-02,62.05504201770499,0.0,35.15,4.828671504304767,33
2024-06-03,62.05504201770499,0.0,35.17,4.274787789175603,34
2024-06-04,62.05504201770499,0.0,35.19,4.7517988973077205,35
2024-06-05,62.05504201770499,0.0,35.21,5.053238562463844,36
2024-06-06,62.05504201770499,0.0,35.23,4.774031936564104,37
2024-06-07,62.05504201770499,0.0,35.25,5.226766941979943,38
2024-06-08,62.05504201770499,0.0,35.27,5.006269413236019,39
2024-06-09,62.05504201770499,0.0,35.29,5.275404711351035,40
2024-06-10,62.05504201770499,0.0,35.31,5.363285651607527,41
2024-06-11,62.05504201770499,0.0,35.33,5.304909835757971,42
2024-06-12,62.05504201770499,0.0,35.35,5.422397142820965,43
2024-06-13,62.05504201770499,0.0,35.37,5.228006277159239,44
2024-06-14,62.05504201770499,0.0,35.39,5.428091172214591,45
2024-06-15,62.05504201770499,0.0,35.41,5.451204070934193,46
2024-06-16,62.05504201770499,0.0,35.43,5.109676439000777,47
2024-06-17,62.05504201770499,0.0,35.45,5.3197390479012485,48
2024-06-18,62.05504201770499,0.0,35.47,5.571226192019172,49
2024-06-19,62.05504201770499,0.0,35.49,5.499865431867318,50
2024-06-20,62.05504201770499,0.0,35.51,5.5741590038626025,51
2024-06-21,62.05504201770499,0.3999999999999858,35.53,5.5232622839161465,52
2024-06-22,62.05504201770499,0.3999999999999858,35.55,5.566020814835116,53
2024-06-23,62.05504201770499,0.3999999999999858,35.57,5.363970811066968,54
2024-06-24,62.05504201770499,0.0,35.59,4.770836716833313,55
2024-06-25,62.05504201770499,0.0,35.61,5.398352943155799,56
2024-06-26,62.05504201770499,0.0,35.63,5.425124014192607,57
2024-06-27,62.05504201770499,0.1999999999999858,35.65,5.390118994238794,58
2024-06-28,62.05504201770499,0.1999999999999858,35.67,5.355064800174484,59
2024-06-29,62.05504201770499,0.1999999999999858,35.69,5.64805725939476,60
2024-06-30,62.05504201770499,0.0,35.71,4.988774450153996,61
2024-07-01,62.05504201770499,0.0,35.73,5.341898007500456,62
2024-07-02,62.05504201770499,0.0,35.75,5.449913463999587,63
2024-07-03,62.05504201770499,0.0,35.77,5.782350840696324,64
2024-07-04,62.05504201770499,0.0,35.79,5.777370631633463,65
2024-07-05,62.05504201770499,0.7999999999999858,35.81,5.772349666013857,66
2024-07-06,62.05504201770499,0.7999999999999858,35.83,5.420879196165759,67
2024-07-07,62.05504201770499,0.7999999999999858,35.85,5.222545966177964,68
2024-07-08,62.05504201770499,0.0,35.87,4.38358660638341,69
2024-07-09,62.05504201770499,0.0,35.89,5.690961077063696,70
2024-07-10,62.05504201770499,0.0,35.91,5.665601955085641,71
2024-07-11,62.05504201770499,0.0,35.93,5.599642518890189,72
2024-07-12,62.05504201770499,0.0,35.95,5.959190814265828,73
2024-07-13,62.05504201770499,0.0,35.97,5.700845289715762,74
2024-07-14,62.05504201770499,0.0,35.99,5.857398825547106,75
2024-07-15,62.05504201770499,0.0,36.01,5.932746764506353,76
2024-07-16,62.05504201770499,0.0,36.03,5.829223001832049,77
2024-07-17,62.05504201770499,0.0,36.04,6.003662430306028,78
2024-07-18,62.05504201770499,0.0,36.06,5.667712198014608,79
2024-07-19,62.05504201770499,0.0,36.08,5.746597256303893,80
2024-07-20,62.05504201770499,0.0,36.1,5.713614217874477,81
2024-07-21,62.05504201770499,0.0,36.12,5.880730387666283,82
2024-07-22,62.05504201770499,0.0,36.14,5.868252938873484,83
2024-07-23,62.05504201770499,0.0,36.16,5.870475301356559,84
2024-07-24,62.05504201770499,0.0,36.18,5.73623135788953,85
2024-07-25,62.05504201770499,0.0,36.2,5.813023017427355,86
2024-07-26,62.05504201770499,0.0,36.22,5.744484372743436,87
2024-07-27,62.05504201770499,0.0,36.24,5.634941219493447,88
2024-07-28,62.05504201770499,0.0,36.26,5.726105004561727,89
2024-07-29,62.05504201770499,0.0,36.28,5.569739611060415,90
2024-07-30,62.05504201770499,0.0,36.3,5.607694753812728,91
2024-07-31,62.05504201770499,0.0,36.32,5.507611343671024,92
2024-08-01,62.05504201770499,0.0,36.34,5.309502256041144,93
2024-08-02,62.05504201770499,0.0,36.36,5.318116632156214,94
2024-08-03,62.05504201770499,0.0,36.38,3.7365768109639017,95
2025-04-24,47.61065849031444,0.0,34.0,1.827640785437806,1
2025-04-25,47.61065849031444,0.0,34.0,1.2815290722813844,2
2025-04-26,47.61065849031444,0.0,33.9,1.426538204133808,3
2025-04-27,47.61065849031444,0.0,34.1,1.2035217061337786,4
2025-04-28,47.61065849031444,0.0,34.1,1.6288734504741844,5
2025-04-29,47.61065849031444,0.0,34.1,1.4620354215750586,6
2025-04-30,47.61065849031444,0.0,34.0,1.5723361744264202,7
2025-05-01,49.7178504750698,0.0,34.6,1.3465439630606233,8
2025-05-02,53.78933301812708,0.0,34.6,1.4251674723465777,9
2025-05-03,57.54380663353109,0.0,34.6,1.733104462768936,10
2025-05-04,60.61224935168734,0.0,34.1,2.050790015814928,11
2025-05-05,61.75992774219786,0.0,34.9,1.997592001988958,12
2025-05-06,62.02537991719208,0.0,34.9,1.774798530535539,13
2025-05-07,62.05504201770499,0.0,34.9,1.7017811016897564,14
2025-05-08,62.05504201770499,0.0,34.0,1.6656372871004534,15
2025-05-09,62.05504201770499,0.0,33.7,1.5979309709410812,16
2025-05-10,62.05504201770499,0.0,33.4,1.855060441174191,17
2025-05-11,62.05504201770499,0.0,33.7,1.8475524433913475,18
2025-05-12,62.05504201770499,0.0,34.2,2.019404006236786,19
