;tmin;tmax;precip;rh;vento;rad
2023-01-25;21.8;33.0;47.599999999999994;76.83333333333333;0.004166666666666667;17899.2
2023-01-26;22.2;33.0;0.0;77.66666666666667;0.0;18993.0
2023-01-27;22.7;31.8;8.6;78.45833333333333;0.0;15473.3
2023-01-28;21.6;31.0;0.4;79.375;0.004166666666666667;16821.4
2023-01-29;22.3;33.8;0.0;73.20833333333333;0.004166666666666667;22377.6
2023-01-30;22.8;32.7;0.0;72.33333333333333;0.0;16950.9
2023-01-31;22.0;33.7;0.0;71.70833333333333;0.0;21190.9
2023-02-01;23.2;31.3;13.2;76.25;0.004166666666666667;15029.7
2023-02-02;22.7;30.7;0.2;81.16666666666667;0.004166666666666667;14727.3
2023-02-03;22.6;32.2;0.0;73.5;0.008333333333333333;20533.2
2023-02-04;22.5;33.5;0.0;71.04166666666667;0.004166666666666667;21048.0
2023-02-05;22.8;33.0;4.6;75.58333333333333;0.0;15479.199999999999
2023-02-06;22.0;33.6;1.8;76.04166666666667;0.016666666666666666;19965.3
2023-02-07;22.3;30.8;0.4;80.54166666666667;0.0;12659.1
2023-02-08;22.3;31.8;1.8;79.375;0.0;15756.6
2023-02-09;22.7;33.7;0.0;74.0;0.0;19131.7
2023-02-10;22.0;34.3;0.0;69.08333333333333;0.0;24633.6
2023-02-11;23.8;33.9;0.0;70.04166666666667;0.012499999999999999;21901.5
2023-02-12;23.1;33.9;0.0;67.45833333333333;0.012499999999999999;18897.3
2023-02-13;22.3;34.7;6.0;73.45833333333333;0.0375;18820.3
2023-02-14;23.3;33.9;0.0;74.29166666666667;0.0;21148.899999999998
2023-02-15;23.9;32.2;0.6000000000000001;74.0;0.0;12847.199999999999
2023-02-16;23.7;34.1;1.4;73.54166666666667;0.0;19953.4
2023-02-17;22.7;33.9;0.0;74.45833333333333;0.0;17765.4
2023-02-18;22.6;30.4;31.200000000000003;80.125;0.0;11203.0
2023-02-19;22.9;32.0;8.799999999999999;80.33333333333333;0.012499999999999999;15877.9
2023-02-20;21.8;31.8;27.6;81.91666666666667;0.008333333333333333;15826.0
2023-02-21;22.7;33.3;0.4;77.08333333333333;0.012499999999999999;21687.9
2023-02-22;20.9;28.2;17.8;84.125;0.0;8195.1
2023-02-23;22.5;28.6;6.0;83.29166666666667;0.0;12853.5
2023-02-24;21.8;33.4;0.2;79.66666666666667;0.0;21762.8
2023-02-25;24.2;32.0;3.0000000000000004;76.125;0.004166666666666667;17023.3
2023-02-26;23.2;33.1;2.0;78.0;0.03333333333333333;17118.9
2023-02-27;22.6;32.2;13.400000000000002;82.45833333333333;0.004166666666666667;14582.0
2023-02-28;22.5;33.3;0.2;80.125;0.012500000000000002;18423.2
2023-03-01;23.8;33.6;0.0;74.5;0.004166666666666667;20274.4
2023-03-02;23.1;33.5;0.0;71.41666666666667;0.004166666666666667;21660.4
2023-03-03;24.0;33.4;0.0;73.75;0.0;15366.9
2023-03-04;22.5;32.8;0.0;75.25;0.004166666666666667;16939.0
2023-03-05;23.2;33.9;11.600000000000001;76.33333333333333;0.016666666666666666;18442.1
2023-03-06;23.4;32.5;6.4;79.08333333333333;0.0;15073.5
2023-03-07;23.7;32.6;4.0;78.625;0.0;16604.7
2023-03-08;22.3;30.3;15.6;81.91666666666667;0.0;14005.9
2023-03-09;23.5;33.7;11.8;78.66666666666667;0.008333333333333333;19171.5
2023-03-10;23.5;32.9;0.2;73.41666666666667;0.0;19862.3
2023-03-11;22.6;32.3;29.2;78.5;0.0;14576.4
2023-03-12;23.1;33.3;0.2;78.66666666666667;0.0;19306.3
2023-03-13;21.1;28.3;78.0;86.04166666666667;0.004166666666666667;6867.0
2023-03-14;23.7;29.7;1.8;85.20833333333333;0.0;11311.7
2023-03-15;21.3;27.9;34.6;85.25;0.0;9622.9
2023-03-16;23.1;32.6;2.4;78.375;0.0;21198.8
2023-03-17;21.5;27.5;39.4;84.75;0.049999999999999996;9037.7
