tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap
0.8033273798477908,-1.2164035600333385,2.0179850317497032,1.3280850961358501
-0.5172511263146639,-1.2164035600333385,2.0179850317497032,1.3660889973316948
-0.35965600105189455,-1.2164035600333385,1.9121332157475386,1.4040928985275394
-0.1772308248779483,-1.1570635205985913,1.9121332157475386,1.4420967997233842
0.00993118647356162,-1.051821853650544,1.9121332157475386,1.4801007009192289
0.21786325200902185,-1.051821853650544,1.8311877093929396,1.5181046021150735
0.4629773934537893,-1.102434009503621,1.8498674416286167,1.5561085033109183
0.75061881041911,-1.2164035600333385,1.8934534835118617,1.594112404506763
-0.5094732925115288,-1.2164035600333385,1.9557192576307836,1.6321163057026076
-0.35136843105473764,-1.2164035600333385,2.3324271910502543,1.6701202068984524
-0.4993787557353871,-1.0851466322013015,-0.8711468873682346,-1.7122269995317259
-0.4993787557353871,-0.6703666015682834,-0.17377021723631889,-1.6742230983358812
-0.4013098970596107,0.1025332341249883,-0.17377021723631889,-1.6362191971400366
-0.4584828699996686,0.5331444814027552,-0.17377021723631889,-1.5982152959441918
-0.5377306756663562,0.7806935384833048,-0.43528646853578745,-1.5602113947483471
-0.6471952381290201,0.9262684072712642,-0.49132566524281635,-1.5222074935525025
-0.7595818313254326,0.7197456996603271,-0.7154824520709319,-1.4842035923566577
-0.4428687431665732,0.5455128631249706,-0.3450010960633521,-1.446199691160813
-0.3838830413016143,1.09436077891021,-0.3450010960633521,-1.4081957899649684
-0.9297359619806024,1.3236765514708966,-0.3450010960633521,-1.3701918887691236
-0.8569730997079089,1.3386610293207322,-0.4290598911238955,-1.332187987573279
-0.5747412837060165,0.9770784836852424,-0.4290598911238955,-1.2941840863774343
-0.6023380411178051,0.9816198204759717,-0.4290598911238955,-1.2561801851815895
