;tmin;tmax;precip;rh;vento;rad
2022-04-11;23.0;32.8;6.000000000000001;78.45833333333333;0.32083333333333336;37254.2
2022-04-12;23.8;34.1;0.0;72.58333333333333;0.5458333333333333;37558.0
2022-04-13;24.3;33.6;18.400000000000002;75.79166666666667;0.4791666666666667;43159.6
2022-04-14;23.5;33.5;0.0;72.54166666666667;0.19583333333333333;36187.4
2022-04-15;23.9;33.7;0.0;72.58333333333333;0.31666666666666665;36895.8
2022-04-16;24.5;33.2;0.0;72.79166666666667;0.6791666666666667;33153.6
2022-04-17;21.4;30.0;56.4;80.70833333333333;0.5625;26835.4
2022-04-18;23.7;32.3;0.8;77.5;0.07083333333333333;35622.0
2022-04-19;23.4;32.0;4.800000000000001;77.75;0.7708333333333334;35289.4
2022-04-20;23.4;31.6;2.4000000000000004;79.45833333333333;0.25;33016.0
2022-04-21;23.5;33.9;0.0;73.75;0.4583333333333333;38201.0
2022-04-22;23.3;32.7;1.2;76.75;0.3666666666666667;36202.4
2022-04-23;22.6;29.2;20.4;81.0;0.5791666666666667;21790.4
2022-04-24;22.4;31.8;0.0;74.875;0.5958333333333333;35214.0
2022-04-25;21.8;34.0;0.0;70.45833333333333;0.9375;43465.2
2022-04-26;22.8;33.6;0.0;67.66666666666667;0.9249999999999999;43811.8
2022-04-27;23.9;34.7;0.0;65.875;0.32083333333333336;41259.8
2022-04-28;22.7;34.1;0.0;70.0;0.6875;37676.0
2022-04-29;22.5;33.7;0.0;69.29166666666667;0.5333333333333333;37183.6
2022-04-30;22.9;33.6;0.0;69.20833333333333;0.5208333333333334;38991.2
2022-05-01;23.5;34.7;0.0;67.5;0.6291666666666668;39584.4
2022-05-02;22.2;34.9;0.0;67.33333333333333;0.4083333333333334;39465.6
2022-05-03;23.3;33.6;0.0;71.95833333333333;0.14166666666666666;36352.6
2022-05-04;22.9;32.5;40.8;78.16666666666667;0.35833333333333334;30383.2
2022-05-05;22.6;33.2;8.4;75.875;0.44166666666666665;38969.8
2022-05-06;22.4;34.0;0.0;72.125;0.5750000000000001;42814.4
2022-05-07;22.4;32.9;2.8000000000000003;76.25;0.07916666666666666;36731.799999999996
2022-05-08;21.9;32.6;0.0;75.04166666666667;0.23750000000000002;33796.6
2022-05-09;23.5;31.4;0.0;76.66666666666667;0.20833333333333334;26893.2
2022-05-10;21.5;33.2;0.0;72.58333333333333;0.45416666666666666;39944.4
2022-05-11;22.2;33.2;0.0;73.0;0.225;32622.600000000002
2022-05-12;23.7;33.6;0.0;69.83333333333333;0.05416666666666667;30559.4
2022-05-13;24.1;33.8;0.4;74.08333333333333;0.5291666666666667;31919.2
2022-05-14;23.8;34.1;0.0;71.79166666666667;0.8958333333333334;33131.2
2022-05-15;23.7;33.5;0.0;75.125;0.4916666666666667;25871.399999999998
2022-05-16;23.9;33.8;0.0;73.20833333333333;0.5583333333333333;32965.4
2022-05-17;22.1;33.5;0.0;72.41666666666667;0.016666666666666666;29023.8
2022-05-18;22.4;34.0;0.0;75.29166666666667;0.21666666666666667;35435.8
2022-05-19;21.9;30.6;0.0;63.25;0.6666666666666666;31287.0
2022-05-20;21.3;30.0;0.0;66.45833333333333;0.020833333333333332;24914.2
2022-05-21;20.7;31.5;0.0;71.20833333333333;0.0;28376.6
2022-05-22;22.6;32.1;6.8;74.79166666666667;0.024999999999999998;33648.2
2022-05-23;22.6;34.0;11.2;73.79166666666667;0.0;33572.4
2022-05-24;23.8;32.4;0.4;70.95833333333333;0.9583333333333334;38282.4
2022-05-25;20.6;33.3;0.0;64.79166666666667;0.9833333333333334;37668.0
2022-05-26;21.6;32.9;0.0;66.70833333333333;1.2083333333333333;33630.0
2022-05-27;22.2;32.9;0.0;66.66666666666667;1.2416666666666667;32730.2
2022-05-28;20.6;34.3;0.0;64.58333333333333;0.5499999999999999;37115.799999999996
2022-05-29;20.8;33.7;0.0;63.125;0.6958333333333333;33236.8
2022-05-30;24.1;34.8;0.0;63.125;0.6124999999999999;34759.8
2022-05-31;21.8;33.2;1.6;71.875;0.30833333333333335;31176.0
2022-06-01;22.7;32.3;0.4;73.29166666666667;0.6541666666666667;28425.8
2022-06-02;23.3;32.9;4.4;69.70833333333333;0.3625;33958.8
2022-06-03;21.6;34.4;2.4;69.20833333333333;0.06666666666666667;34335.0
2022-06-04;23.5;31.3;0.0;74.54166666666667;0.35000000000000003;25874.4
2022-06-05;22.6;32.8;0.0;72.04166666666667;0.9708333333333333;35197.6
2022-06-06;23.3;33.1;0.0;67.125;0.8375;27261.2
2022-06-07;22.9;33.4;0.0;65.0;0.6166666666666667;31368.8
2022-06-08;19.9;34.1;0.0;68.08333333333333;0.25833333333333336;28797.4
2022-06-09;20.8;33.8;0.0;67.41666666666667;0.5083333333333333;30567.6
2022-06-10;21.0;34.1;0.0;68.79166666666667;0.47500000000000003;34134.4
2022-06-11;22.6;34.2;0.0;71.375;0.42083333333333334;29165.4
2022-06-12;22.7;34.1;0.4;71.45833333333333;0.25833333333333336;28784.8
2022-06-13;21.5;30.4;124.8;80.91666666666667;0.5916666666666667;30519.8
2022-06-14;21.6;32.7;2.8;80.25;0.3125;29601.4
2022-06-15;20.9;32.1;0.0;73.16666666666667;0.8791666666666665;36180.4
2022-06-16;20.3;33.6;0.0;69.0;0.3458333333333334;37238.8
2022-06-17;20.5;33.8;0.0;66.75;0.3833333333333333;35978.6
2022-06-18;20.8;34.6;0.0;63.541666666666664;0.4583333333333333;37985.2
2022-06-19;20.8;34.0;0.0;65.16666666666667;0.625;35424.4
2022-06-20;20.8;33.3;0.0;66.20833333333333;0.4666666666666666;35810.6
2022-06-21;19.5;33.4;0.0;66.33333333333333;0.5291666666666667;35400.0
2022-06-22;21.9;32.3;0.0;66.41666666666667;0.5499999999999999;26494.8
2022-06-23;19.5;33.9;0.0;63.333333333333336;0.4875;37204.0
2022-06-24;20.0;34.2;0.0;61.583333333333336;0.725;36226.8
2022-06-25;21.4;34.3;0.0;61.583333333333336;0.5541666666666667;37620.0
2022-06-26;19.2;34.1;0.0;58.958333333333336;0.2916666666666667;37301.2
2022-06-27;18.0;33.6;0.0;60.958333333333336;0.6625;37686.0
2022-06-28;20.1;34.1;0.0;60.5;0.5333333333333333;37878.8
2022-06-29;20.6;34.0;0.0;62.375;0.2333333333333333;33245.2
2022-06-30;21.1;34.7;0.0;62.791666666666664;0.049999999999999996;32024.2
2022-07-01;20.7;33.9;3.2;69.33333333333333;0.15833333333333333;28995.2
2022-07-02;20.6;33.7;2.4000000000000004;68.91666666666667;0.8875000000000001;33276.4
2022-07-03;21.7;33.3;0.0;58.5;1.1083333333333334;32942.6
2022-07-04;19.8;32.8;0.0;58.125;0.5458333333333333;34274.6
2022-07-05;22.9;33.9;0.0;57.708333333333336;0.3666666666666667;30075.6
2022-07-06;23.0;34.4;0.0;57.458333333333336;0.8708333333333332;33174.8
2022-07-07;20.8;34.6;0.0;58.25;1.0833333333333333;35153.8
2022-07-08;24.4;32.6;0.0;57.375;0.9958333333333335;27471.8
2022-07-09;19.9;35.0;0.0;60.583333333333336;0.4875;35751.200000000004
2022-07-10;18.5;34.2;0.0;58.291666666666664;0.9249999999999999;34922.4
2022-07-11;21.5;34.2;0.0;52.958333333333336;0.7041666666666666;35588.0
2022-07-12;19.4;35.9;0.0;58.75;0.4916666666666667;35106.6
2022-07-13;20.9;35.0;0.0;60.583333333333336;0.7291666666666666;32989.2
2022-07-14;21.2;33.3;0.0;62.291666666666664;0.5583333333333333;25887.2
2022-07-15;19.8;34.8;0.0;59.375;0.3125;34798.2
2022-07-16;19.7;35.9;0.0;54.916666666666664;0.3416666666666666;37382.4
2022-07-17;18.6;35.6;0.0;55.708333333333336;0.19999999999999998;36118.0
2022-07-18;20.3;35.3;0.0;55.916666666666664;0.7916666666666666;37370.6
2022-07-19;19.6;34.8;0.0;54.416666666666664;0.5958333333333333;36821.0
2022-07-20;19.0;35.4;0.0;54.208333333333336;0.35833333333333334;36428.4
2022-07-21;19.3;34.6;0.0;53.208333333333336;0.47500000000000003;34143.0
2022-07-22;17.7;34.3;0.0;57.25;0.6208333333333333;35057.6
2022-07-23;18.6;34.8;2.0;55.608695652173914;0.717391304347826;38144.2
2022-07-24;19.0;36.2;0.0;55.041666666666664;0.6458333333333334;40450.4
2022-07-25;20.3;35.7;0.0;52.875;0.20833333333333334;41076.6
2022-07-26;19.8;35.7;0.0;51.625;0.4583333333333333;41690.6
2022-07-27;18.9;35.1;0.0;48.833333333333336;0.4291666666666667;39437.4
2022-07-28;19.5;36.1;0.0;52.041666666666664;0.19999999999999998;39575.799999999996
2022-07-29;19.6;36.6;0.0;54.291666666666664;0.04583333333333334;37688.0
2022-07-30;20.2;36.8;2.0;60.083333333333336;0.0;30634.8
2022-07-31;22.6;33.5;0.0;67.95833333333333;0.3625;27578.4
2022-08-01;22.1;34.1;4.4;69.375;0.37916666666666665;28383.6
2022-08-02;20.2;35.8;0.0;57.625;0.8583333333333334;41220.2
2022-08-03;17.6;35.3;0.0;58.125;1.0374999999999999;41485.6
2022-08-04;19.6;35.6;0.0;59.625;0.32916666666666666;36633.6
2022-08-05;20.7;35.0;0.0;57.958333333333336;0.43333333333333335;33574.0
2022-08-06;23.0;36.3;0.0;54.375;0.5791666666666667;40019.4
2022-08-07;20.3;35.4;0.0;59.416666666666664;0.7000000000000001;35088.0
2022-08-08;18.7;37.0;0.0;53.666666666666664;0.7958333333333334;44124.200000000004
2022-08-09;18.2;37.1;0.0;50.041666666666664;1.0;41240.2
2022-08-10;18.5;36.3;0.0;52.583333333333336;0.6541666666666667;41805.2
2022-08-11;20.2;36.2;0.0;55.0;0.6625;43596.8
2022-08-12;20.5;34.0;0.0;61.291666666666664;0.09583333333333333;32897.8
2022-08-13;22.0;33.8;0.0;64.04166666666667;0.5291666666666667;28862.2
2022-08-14;19.1;35.3;0.0;58.458333333333336;0.22916666666666666;39798.2
2022-08-15;17.9;36.0;0.0;50.416666666666664;0.6791666666666667;44406.6
2022-08-16;17.8;36.8;0.0;47.166666666666664;0.39166666666666666;42959.4
2022-08-17;18.0;36.7;0.0;45.916666666666664;0.8583333333333334;43515.799999999996
2022-08-18;19.3;36.6;0.0;48.791666666666664;0.8624999999999999;39481.4
2022-08-19;21.1;37.4;0.0;50.583333333333336;0.425;41557.4
2022-08-20;20.4;37.4;0.0;48.375;0.32916666666666666;39434.4
