Date,Tensao_Media_Atual_mbar,Chuva_Acumulada_3d_mm,Tmax_Futura_3d_C,Irrigacao_mm
2023-04-16,331.6606971988658,0.0,34.9,0.0
2023-04-17,331.66248406993236,0.1999999999999858,34.5,0.0
2023-04-18,331.6627152692008,0.1999999999999858,34.5,11.367100311542952
2023-04-19,324.4236331558874,9.999999999999986,33.9,0.0
2023-04-20,330.4136453208756,9.799999999999986,33.9,0.0
2023-04-21,315.10968720933727,9.799999999999986,33.9,0.0
2023-04-22,328.82270674075556,5.599999999999985,33.5,0.0
2023-04-23,331.26250910883755,5.599999999999985,33.7,0.0
2023-04-24,331.61044630779634,5.599999999999985,33.7,7.154897462246965
2023-04-25,330.72608626950523,0.0,34.6,0.0
2023-04-26,7.904110576260868e+30,0.1999999999999858,34.6,0.0
2023-04-27,7.904110576260868e+30,0.1999999999999858,34.8,0.0
2023-04-28,7.904110576260868e+30,0.3999999999999858,34.8,0.0
2023-04-29,7.904110576260868e+30,0.1999999999999858,35.0,0.0
2023-04-30,7.904110576260868e+30,0.1999999999999858,35.0,0.0
2023-05-01,7.904110576260868e+30,0.0,35.0,0.0
2023-05-02,7.904110576260868e+30,5.199999999999986,33.0,0.0
2023-05-03,7.904110576260868e+30,7.199999999999986,33.9,0.0
2023-05-04,7.904110576260868e+30,14.399999999999986,33.9,0.0
2023-05-05,7.904110576260868e+30,9.399999999999984,33.9,0.0
2023-05-06,7.904110576260868e+30,7.599999999999986,34.2,0.0
2023-05-07,7.904110576260868e+30,0.3999999999999858,34.4,0.0
2023-05-08,7.904110576260868e+30,0.1999999999999858,35.0,0.0
2023-05-09,7.904110576260868e+30,0.0,35.3,0.0
2023-05-10,7.904110576260868e+30,11.599999999999985,35.3,0.0
2023-05-11,7.904110576260868e+30,11.599999999999985,35.3,0.0
2023-05-12,7.904110576260868e+30,11.599999999999985,33.6,0.0
2023-05-13,7.904110576260868e+30,4.199999999999986,33.6,0.0
2023-05-14,7.904110576260868e+30,4.599999999999986,33.6,0.0
2023-05-15,7.904110576260868e+30,4.599999999999986,33.1,0.0
2023-05-16,7.904110576260868e+30,0.5999999999999859,32.5,0.0
2023-05-17,7.904110576260868e+30,0.1999999999999858,32.5,0.0
2023-05-18,7.904110576260868e+30,0.5999999999999859,34.1,0.0
2023-05-19,7.904110576260868e+30,0.3999999999999858,34.1,0.0
2023-05-20,7.904110576260868e+30,0.3999999999999858,34.1,0.0
2023-05-21,7.904110576260868e+30,0.0,34.2,0.0
2023-05-22,7.904110576260868e+30,0.0,34.7,0.0
2023-05-23,7.904110576260868e+30,0.0,34.7,0.0
2023-05-24,7.904110576260868e+30,0.0,34.7,0.0
2023-05-25,7.904110576260868e+30,0.0,34.7,0.0
2023-05-26,7.904110576260868e+30,0.0,34.7,0.0
2023-05-27,7.904110576260868e+30,0.0,35.4,0.0
2023-05-28,7.904110576260868e+30,0.0,35.4,0.0
2023-05-29,7.904110576260868e+30,0.0,35.4,0.0
2023-05-30,7.904110576260868e+30,0.0,34.9,0.0
2023-05-31,7.904110576260868e+30,0.0,35.7,0.0
2023-06-01,7.904110576260868e+30,0.0,35.7,0.0
2023-06-02,7.904110576260868e+30,0.0,35.7,0.0
2023-06-03,7.904110576260868e+30,0.0,35.5,0.0
2023-06-04,7.904110576260868e+30,0.0,35.2,0.0
2023-06-05,7.904110576260868e+30,0.0,34.8,0.0
2023-06-06,7.904110576260868e+30,0.0,34.7,0.0
2023-06-07,7.904110576260868e+30,0.0,34.8,0.0
2023-06-08,7.904110576260868e+30,0.0,35.2,0.0
2023-06-09,7.904110576260868e+30,0.0,35.2,0.0
2023-06-10,7.904110576260868e+30,1.3999999999999857,35.2,0.0
2023-06-11,7.904110576260868e+30,1.5999999999999857,34.5,0.0
2023-06-12,7.904110576260868e+30,1.5999999999999857,34.4,0.0
2023-06-13,7.904110576260868e+30,0.1999999999999858,34.7,0.0
2023-06-14,7.904110576260868e+30,0.0,35.4,0.0
2023-06-15,7.904110576260868e+30,0.0,35.5,0.0
2023-06-16,7.904110576260868e+30,0.0,35.5,0.0
2023-06-17,7.904110576260868e+30,0.0,35.5,0.0
2023-06-18,7.904110576260868e+30,0.0,35.2,0.0
2023-06-19,7.904110576260868e+30,0.0,35.2,0.0
2023-06-20,7.904110576260868e+30,0.0,34.4,0.0
2023-06-21,7.904110576260868e+30,0.0,34.4,0.0
2023-06-22,7.904110576260868e+30,0.0,34.8,0.0
2023-06-23,7.904110576260868e+30,0.0,34.8,0.0
2023-06-24,7.904110576260868e+30,0.0,34.8,0.0
2023-06-25,7.904110576260868e+30,0.0,35.2,0.0
2023-06-26,7.904110576260868e+30,0.0,35.2,0.0
2023-06-27,7.904110576260868e+30,0.0,35.4,0.0
2023-06-28,7.904110576260868e+30,0.0,35.4,0.0
2023-06-29,7.904110576260868e+30,0.0,35.4,0.0
2023-06-30,7.904110576260868e+30,0.0,35.4,0.0
2023-07-01,7.904110576260868e+30,0.0,35.4,0.0
2023-07-02,7.904110576260868e+30,0.0,36.1,0.0
2023-07-03,7.904110576260868e+30,0.0,36.1,0.0
2023-07-04,7.904110576260868e+30,0.0,36.1,0.0
2023-07-05,7.904110576260868e+30,0.0,35.7,0.0
2023-07-06,7.904110576260868e+30,0.0,35.1,0.0
2023-07-07,7.904110576260868e+30,0.0,34.8,0.0
2023-07-08,7.904110576260868e+30,0.0,36.1,0.0
2023-07-09,7.904110576260868e+30,0.0,36.1,0.0
2023-07-10,7.904110576260868e+30,0.0,36.1,0.0
2023-07-11,7.904110576260868e+30,0.0,35.9,0.0
2023-07-12,7.904110576260868e+30,0.0,35.9,0.0
2023-07-13,7.904110576260868e+30,0.0,36.3,0.0
2023-07-14,7.904110576260868e+30,0.0,36.3,0.0
2023-07-15,7.904110576260868e+30,0.0,36.3,0.0
2023-07-16,7.904110576260868e+30,0.0,36.2,0.0
2023-07-17,7.904110576260868e+30,0.0,36.2,0.0
2023-07-18,7.904110576260868e+30,0.0,36.2,0.0
2023-07-19,7.904110576260868e+30,0.0,36.0,0.0
2023-07-20,7.904110576260868e+30,0.0,36.0,0.0
2023-07-21,7.904110576260868e+30,0.0,35.7,0.0
2023-07-22,7.904110576260868e+30,0.0,35.2,0.0
2023-07-23,7.904110576260868e+30,0.0,35.3,0.0
2023-07-24,7.904110576260868e+30,0.0,36.0,0.0
2023-07-25,7.904110576260868e+30,0.0,36.0,0.0
2023-07-26,7.904110576260868e+30,0.0,36.1,0.0
2023-07-27,7.904110576260868e+30,0.0,36.1,0.0
2023-07-28,7.904110576260868e+30,0.0,37.1,0.0
2023-07-29,7.904110576260868e+30,0.0,37.1,0.0
2023-07-30,7.904110576260868e+30,0.0,37.1,0.0
2023-07-31,7.904110576260868e+30,0.0,36.5,0.0
2023-08-01,7.904110576260868e+30,0.0,36.5,0.0
2023-08-02,7.904110576260868e+30,0.0,36.6,0.0
2023-08-03,7.904110576260868e+30,0.0,36.9,0.0
2023-08-04,7.904110576260868e+30,0.0,36.9,0.0
2023-08-05,7.904110576260868e+30,0.0,37.3,0.0
2023-08-06,7.904110576260868e+30,0.0,37.3,0.0
2023-08-07,7.904110576260868e+30,0.0,37.3,0.0
2023-08-08,7.904110576260868e+30,0.0,37.0,0.0
2023-08-09,7.904110576260868e+30,0.0,37.0,0.0
2023-08-10,7.904110576260868e+30,0.0,37.3,0.0
2023-08-11,7.904110576260868e+30,0.0,37.3,0.0
2023-08-12,7.904110576260868e+30,0.0,37.3,0.0
2023-08-13,7.904110576260868e+30,0.0,37.3,0.0
2023-08-14,7.904110576260868e+30,0.0,36.9,0.0
2023-08-15,7.904110576260868e+30,0.0,36.9,0.0
2023-08-16,7.904110576260868e+30,0.0,37.8,0.0
2023-08-17,7.904110576260868e+30,0.0,37.8,0.0
2023-08-18,7.904110576260868e+30,0.0,37.8,0.0
2023-08-19,7.904110576260868e+30,0.0,37.8,0.0
2023-08-20,7.904110576260868e+30,0.0,37.4,0.0
2023-08-21,7.904110576260868e+30,0.0,37.4,0.0
2023-08-22,7.904110576260868e+30,0.0,37.4,0.0
2023-08-23,7.904110576260868e+30,0.0,37.3,0.0
2023-08-24,7.904110576260868e+30,0.0,37.3,0.0
2023-08-25,7.904110576260868e+30,0.0,37.3,0.0
2023-08-26,7.904110576260868e+30,0.0,36.8,0.0
2023-08-27,7.904110576260868e+30,0.0,37.5,0.0
2023-08-28,7.904110576260868e+30,0.3999999999999858,37.5,0.0
2023-08-29,7.904110576260868e+30,0.3999999999999858,37.5,0.0
2023-08-30,7.904110576260868e+30,0.3999999999999858,37.4,0.0
2023-08-31,7.904110576260868e+30,0.0,36.2,0.0
2023-09-01,7.904110576260868e+30,0.0,35.9,0.0
2023-09-02,7.904110576260868e+30,0.0,36.6,0.0
2023-09-03,7.904110576260868e+30,0.0,38.0,0.0
2023-09-04,7.904110576260868e+30,0.0,38.1,0.0
2023-09-05,7.904110576260868e+30,2.999999999999986,38.1,0.0
2023-09-06,7.904110576260868e+30,2.999999999999986,38.1,0.0
2023-09-07,7.904110576260868e+30,2.999999999999986,36.6,0.0
2023-09-08,7.904110576260868e+30,0.0,38.3,0.0
2023-09-09,7.904110576260868e+30,0.0,38.8,0.0
2023-09-10,7.904110576260868e+30,0.0,38.8,0.0
2023-09-11,7.904110576260868e+30,0.0,38.8,0.0
2023-09-12,7.904110576260868e+30,0.0,39.4,0.0
2023-09-13,7.904110576260868e+30,0.0,39.4,0.0
2023-09-14,7.904110576260868e+30,0.0,39.4,0.0
2023-09-15,7.904110576260868e+30,0.0,38.5,0.0
2023-09-16,7.904110576260868e+30,0.0,38.5,0.0
2023-09-17,7.904110576260868e+30,0.0,37.6,0.0
2023-09-18,7.904110576260868e+30,0.0,38.2,0.0
2023-09-19,7.904110576260868e+30,1.3999999999999857,38.2,0.0
2023-09-20,7.904110576260868e+30,1.3999999999999857,38.8,0.0
2023-09-21,7.904110576260868e+30,1.3999999999999857,38.8,0.0
2023-09-22,7.904110576260868e+30,0.0,38.8,0.0
2023-09-23,7.904110576260868e+30,0.0,38.6,0.0
2023-09-24,7.904110576260868e+30,0.0,39.0,0.0
2023-09-25,7.904110576260868e+30,0.0,39.0,0.0
2023-09-26,7.904110576260868e+30,0.1999999999999858,39.0,0.0
2023-09-27,7.904110576260868e+30,0.1999999999999858,38.1,0.0
2023-09-28,7.904110576260868e+30,0.1999999999999858,38.4,0.0
2023-09-29,7.904110576260868e+30,0.0,38.4,0.0
2023-09-30,7.904110576260868e+30,0.0,38.4,0.0
2023-10-01,7.904110576260868e+30,0.0,38.5,0.0
2023-10-02,7.904110576260868e+30,0.0,39.6,0.0
2023-10-03,7.904110576260868e+30,0.0,39.6,0.0
2023-10-04,7.904110576260868e+30,0.0,39.6,0.0
2023-10-05,7.904110576260868e+30,0.0,37.5,0.0
2023-10-06,7.904110576260868e+30,0.0,37.5,0.0
2023-10-07,7.904110576260868e+30,0.0,36.5,0.0
2023-10-08,7.904110576260868e+30,0.0,35.7,0.0
2023-10-09,7.904110576260868e+30,0.0,36.2,0.0
2023-10-10,7.904110576260868e+30,0.0,36.2,0.0
2023-10-11,7.904110576260868e+30,0.0,36.9,0.0
2023-10-12,7.904110576260868e+30,0.0,38.1,0.0
2023-10-13,7.904110576260868e+30,12.799999999999986,38.1,0.0
2023-10-14,7.904110576260868e+30,12.799999999999986,38.1,0.0
2023-10-15,7.904110576260868e+30,21.799999999999986,38.0,0.0
2023-10-16,7.904110576260868e+30,11.599999999999985,36.8,0.0
2023-10-17,7.904110576260868e+30,11.599999999999985,36.8,0.0
2023-10-18,7.904110576260868e+30,2.599999999999986,37.7,0.0
2023-10-19,7.904110576260868e+30,0.0,38.2,0.0
2023-10-20,7.904110576260868e+30,0.0,38.2,0.0
2023-10-21,7.904110576260868e+30,0.0,38.2,0.0
2023-10-22,7.904110576260868e+30,0.0,36.5,0.0
2023-10-23,7.904110576260868e+30,25.199999999999985,36.5,0.0
2023-10-24,7.904110576260868e+30,25.199999999999985,36.5,0.0
2023-10-25,7.904110576260868e+30,25.199999999999985,37.5,0.0
2023-10-26,7.904110576260868e+30,0.0,37.5,0.0
2023-10-27,7.904110576260868e+30,0.0,37.5,0.0
2023-10-28,7.904110576260868e+30,0.0,37.0,0.0
2023-10-29,7.904110576260868e+30,0.0,36.8,0.0
2023-10-30,7.904110576260868e+30,0.1999999999999858,37.5,0.0
2023-10-31,7.904110576260868e+30,0.1999999999999858,37.5,0.0
2023-11-01,7.904110576260868e+30,0.1999999999999858,37.7,0.0
2023-11-02,7.904110576260868e+30,0.0,37.7,0.0
2023-11-03,7.904110576260868e+30,0.0,37.7,0.0
2023-11-04,7.904110576260868e+30,0.1999999999999858,36.0,0.0
2023-11-05,7.904110576260868e+30,0.3999999999999858,36.0,0.0
2023-11-06,7.904110576260868e+30,0.6000000000000001,35.7,0.0
2023-11-07,7.904110576260868e+30,0.7999999999999858,34.1,0.0
2023-11-08,7.904110576260868e+30,1.399999999999986,34.2,0.0
2023-11-09,7.904110576260868e+30,1.799999999999986,35.1,0.0
2023-11-10,7.904110576260868e+30,2.5999999999999854,35.1,0.0
2023-11-11,7.904110576260868e+30,4.599999999999985,35.5,0.0
2023-11-12,7.904110576260868e+30,5.799999999999986,35.9,0.0
2023-11-13,7.904110576260868e+30,4.999999999999985,35.9,0.0
2023-11-14,7.904110576260868e+30,2.199999999999986,35.9,0.0
2023-11-15,7.904110576260868e+30,0.3999999999999858,35.9,0.0
2023-11-16,7.904110576260868e+30,0.0,35.6,0.0
2023-11-17,7.904110576260868e+30,0.0,36.3,0.0
2023-11-18,7.904110576260868e+30,0.0,36.3,0.0
2023-11-19,7.904110576260868e+30,0.0,36.3,0.0
2023-11-20,7.904110576260868e+30,0.0,37.1,0.0
2023-11-21,7.904110576260868e+30,0.0,37.1,0.0
2023-11-22,7.904110576260868e+30,0.0,37.1,0.0
2023-11-23,7.904110576260868e+30,0.0,34.8,0.0
2023-11-24,7.904110576260868e+30,0.0,34.9,0.0
2023-11-25,7.904110576260868e+30,0.3999999999999858,34.9,0.0
2023-11-26,7.904110576260868e+30,0.7999999999999858,34.9,0.0
2023-11-27,7.904110576260868e+30,1.5999999999999859,35.0,0.0
2023-11-28,7.904110576260868e+30,1.399999999999986,35.7,0.0
2023-11-29,7.904110576260868e+30,0.9999999999999858,35.7,0.0
2023-11-30,7.904110576260868e+30,0.1999999999999858,35.7,0.0
2023-12-01,7.904110576260868e+30,0.0,35.4,0.0
2023-12-02,7.904110576260868e+30,0.0,35.1,0.0
2023-12-03,7.904110576260868e+30,0.0,35.1,0.0
2023-12-04,7.904110576260868e+30,0.0,34.7,0.0
2023-12-05,7.904110576260868e+30,0.0,33.3,0.0
2023-12-06,7.904110576260868e+30,0.0,33.6,0.0
2023-12-07,7.904110576260868e+30,0.0,34.3,0.0
2023-12-08,7.904110576260868e+30,0.0,34.8,0.0
2023-12-09,7.904110576260868e+30,0.0,34.8,0.0
2023-12-10,7.904110576260868e+30,0.0,34.8,0.0
2023-12-11,7.904110576260868e+30,0.0,35.3,0.0
2023-12-12,7.904110576260868e+30,0.0,35.3,0.0
2023-12-13,7.904110576260868e+30,0.0,35.3,0.0
2023-12-14,7.904110576260868e+30,0.0,34.7,0.0
2023-12-15,7.904110576260868e+30,0.0,36.7,0.0
2023-12-16,7.904110576260868e+30,0.0,36.7,0.0
2023-12-17,7.904110576260868e+30,0.0,36.7,0.0
2023-12-18,7.904110576260868e+30,0.0,35.3,0.0
2023-12-19,7.904110576260868e+30,18.799999999999986,33.6,0.0
2023-12-20,7.904110576260868e+30,18.999999999999986,34.1,0.0
2023-12-21,7.904110576260868e+30,18.999999999999986,34.8,0.0
2023-12-22,7.904110576260868e+30,0.1999999999999858,36.6,0.0
2023-12-23,7.904110576260868e+30,0.0,37.7,0.0
2023-12-24,7.904110576260868e+30,0.0,37.7,0.0
2023-12-25,7.904110576260868e+30,0.0,37.8,0.0
2023-12-26,7.904110576260868e+30,6.999999999999986,37.8,0.0
2023-12-27,7.904110576260868e+30,6.999999999999986,37.8,0.0
2023-12-28,7.904110576260868e+30,7.399999999999986,35.7,0.0
2023-12-29,7.904110576260868e+30,0.3999999999999858,35.7,0.0
2023-12-30,7.904110576260868e+30,0.3999999999999858,35.7,0.0
2023-12-31,7.904110576260868e+30,3.199999999999986,34.2,0.0
2024-01-01,7.904110576260868e+30,10.799999999999986,34.2,0.0
2024-01-02,7.904110576260868e+30,27.199999999999985,34.2,0.0
2024-01-03,7.904110576260868e+30,34.399999999999984,33.9,0.0
2024-01-04,7.904110576260868e+30,26.799999999999983,33.9,0.0
2024-01-05,7.904110576260868e+30,10.399999999999986,33.7,0.0
2024-01-06,331.6627496292387,27.199999999999985,33.7,2.483656020230978
2024-01-07,331.6627496292387,27.199999999999985,32.8,0.0
2024-01-08,281.7970103689074,27.599999999999984,34.4,0.0
2024-01-09,323.6132523134187,0.3999999999999858,34.4,5.222359999999997
2024-01-10,330.59094884657736,67.99999999999999,34.4,0.0
2024-01-11,331.5238861065311,67.79999999999998,34.3,0.0
2024-01-12,270.03299939271625,70.99999999999999,31.8,0.0
2024-01-13,323.0058058262244,3.399999999999986,33.5,0.0
2024-01-14,330.5304463086794,15.399999999999984,34.2,0.0
2024-01-15,331.51603778097535,12.199999999999985,34.2,0.0
2024-01-16,318.93491807097166,12.599999999999985,34.2,0.0
2024-01-17,329.470925265064,0.3999999999999858,34.5,0.0
2024-01-18,331.3525602245959,0.3999999999999858,34.5,6.535245566790184
2024-01-19,331.622183846144,0.0,34.5,0.0
2024-01-20,331.65750066847795,0.0,34.9,0.0
2024-01-21,331.662070475532,16.799999999999986,34.9,10.323153578979184
2024-01-22,331.66266175523697,16.799999999999986,34.9,0.0
2024-01-23,298.2307991858984,16.999999999999986,34.6,0.0
2024-01-24,326.0111139271099,9.399999999999984,34.2,5.591703887994802
2024-01-25,327.316220965844,9.399999999999984,34.2,0.0
2024-01-26,307.7589316328955,79.39999999999999,34.2,0.0
2024-01-27,327.59306556881126,113.6,34.2,0.0
2024-01-28,266.85195813292034,124.19999999999999,31.4,0.0
2024-01-29,267.18998243776076,55.399999999999984,33.3,0.0
2024-01-30,293.27192306099755,11.999999999999986,33.8,0.0
2024-01-31,325.51037073359873,42.19999999999998,33.8,0.0
2024-02-01,330.8317174925437,43.999999999999986,33.8,0.0
2024-02-02,267.5051002075058,83.19999999999999,32.4,0.0
2024-02-03,321.01422719722956,42.39999999999999,33.9,0.0
2024-02-04,271.16984218657205,44.999999999999986,33.9,0.0
2024-02-05,322.6824786315058,6.799999999999986,33.9,1.0597461235542063
2024-02-06,328.3251027451839,6.799999999999986,33.2,0.0
2024-02-07,331.1347938796705,0.9999999999999858,33.2,0.0
2024-02-08,331.58975359560617,0.0,32.84,6.756299064995726
2024-02-09,325.3302542649317,0.0,32.86,0.0
2024-02-10,330.57030219254057,0.0,32.88,0.0
2024-02-11,331.50729308244547,0.0,32.9,1.4900761517052672
2024-02-12,331.642398038206,0.0,32.92,0.0
2024-02-13,331.66011632454234,0.0,32.94,0.0
2024-02-14,331.66240891171026,0.0,32.96,1.8564767923414842
2024-02-15,331.6627055446671,0.0,32.98,0.0
2024-02-16,331.66274392524997,0.0,33.0,0.0
2024-02-17,331.6627488912144,0.0,33.02,1.9675981138369893
2024-02-18,331.66274953374784,0.0,33.04,0.0
2024-02-19,331.66274961688293,0.0,33.06,0.0
2024-02-20,331.6627496276396,0.0,33.08,2.0553096699247977
2024-02-21,331.66274962903174,0.0,33.1,0.0
2024-02-22,331.6627496292118,0.0,33.12,0.0
2024-02-23,331.6627496292355,0.0,33.14,2.161142357115004
2024-02-24,331.66274962923814,0.0,33.16,0.0
2024-02-25,331.66274962923814,0.0,33.18,0.0
2024-02-26,331.66274962923814,0.0,33.2,2.2656434597039787
2024-02-27,331.66274962923814,0.0,33.22,0.0
2024-02-28,331.66274962923814,0.0,33.24,0.0
2024-02-29,331.66274962923814,0.0,33.26,2.369230946488428
2024-03-01,331.66274962923814,0.0,33.27,0.0
2024-03-02,331.66274962923814,0.0,33.29,0.0
2024-03-03,331.66274962923814,0.0,33.31,2.482587567014007
2024-03-04,331.66274962923814,0.0,33.33,0.0
2024-03-05,331.66274962923814,0.0,33.35,0.0
2024-03-06,331.66274962923814,0.0,33.37,2.595101524729633
2024-03-07,331.66274962923814,0.0,33.39,0.0
2024-03-08,331.66274962923814,0.0,33.41,0.0
2024-03-09,331.66274962923814,0.0,33.43,2.6970849935493195
2024-03-10,331.66274962923814,0.0,33.45,0.0
2024-03-11,331.66274962923814,0.0,33.47,0.0
2024-03-12,331.66274962923814,0.0,33.49,2.819560964087371
2024-03-13,331.66274962923814,0.0,33.51,0.0
2024-03-14,331.66274962923814,0.0,33.53,0.0
2024-03-15,331.66274962923814,0.0,33.55,2.9309856882823904
2024-03-16,331.66274962923814,0.0,33.57,0.0
2024-03-17,331.66274962923814,0.0,33.59,0.0
2024-03-18,331.66274962923814,0.0,33.61,3.029954691211687
2024-03-19,331.66274962923814,0.0,33.63,0.0
2024-03-20,331.66274962923814,0.0,33.65,0.0
2024-03-21,331.66274962923814,0.0,33.67,3.1590250816482124
2024-03-22,331.66274962923814,0.0,33.69,0.0
2024-03-23,331.66274962923814,0.0,33.71,0.0
2024-03-24,331.66274962923814,0.0,33.73,3.25779271986986
2024-03-25,331.66274962923814,0.0,33.75,0.0
2024-03-26,331.66274962923814,0.0,33.77,0.0
2024-03-27,331.66274962923814,0.0,33.79,3.3862802138645005
2024-03-28,331.66274962923814,0.0,33.81,0.0
2024-03-29,331.66274962923814,0.0,33.83,0.0
2024-03-30,331.66274962923814,0.0,33.85,3.504503551732262
2024-03-31,331.66274962923814,0.0,33.87,0.0
2024-04-01,331.66274962923814,0.0,33.89,0.0
2024-04-02,331.66274962923814,0.0,33.91,3.6327515631080662
2024-04-03,331.66274962923814,0.0,33.93,0.0
2024-04-04,331.66274962923814,0.0,33.95,0.0
2024-04-05,331.66274962923814,0.0,33.97,3.7504490907727046
2024-04-06,331.66274962923814,0.0,33.99,0.0
2024-04-07,331.66274962923814,0.0,34.01,0.0
2024-04-08,331.66274962923814,0.0,34.03,3.8660057497322295
2024-04-09,331.66274962923814,0.0,34.05,0.0
2024-04-10,331.66274962923814,0.0,34.07,0.0
2024-04-11,331.66274962923814,0.0,34.09,3.9001977945776902
2024-04-12,331.66274962923814,0.0,34.11,0.0
2024-04-13,331.66274962923814,0.0,34.13,0.0
2024-04-14,331.66274962923814,0.0,34.15,3.9566032979947865
2024-04-15,331.66274962923814,0.0,34.17,0.0
2024-04-16,331.66274962923814,0.0,34.19,0.0
2024-04-17,331.66274962923814,0.0,34.2,3.9729561837034524
2024-04-18,331.65929999589696,0.0,34.22,0.0
2024-04-19,331.6621540086297,0.0,34.24,0.0
2024-04-20,331.6626644503416,0.0,34.26,3.946581962362568
2024-04-21,331.66273846721083,0.0,34.28,0.0
2024-04-22,331.66274818501256,0.0,34.3,0.0
2024-04-23,331.6627494423742,0.0,34.32,3.894188481173849
2024-04-24,331.6145800295312,0.0,34.34,0.0
2024-04-25,7.904110576260868e+30,0.0,34.36,0.0
2024-04-26,7.904110576260868e+30,0.0,34.38,0.0
2024-04-27,7.904110576260868e+30,0.0,34.4,0.0
2024-04-28,7.904110576260868e+30,0.0,34.42,0.0
2024-04-29,7.904110576260868e+30,0.0,34.44,0.0
2024-04-30,7.904110576260868e+30,0.0,34.46,0.0
2024-05-01,7.904110576260868e+30,0.0,34.48,0.0
2024-05-02,7.904110576260868e+30,0.0,34.5,0.0
2024-05-03,7.904110576260868e+30,0.0,34.52,0.0
2024-05-04,7.904110576260868e+30,0.0,34.54,0.0
2024-05-05,7.904110576260868e+30,0.0,34.56,0.0
2024-05-06,7.904110576260868e+30,0.0,34.58,0.0
2024-05-07,7.904110576260868e+30,0.0,34.6,0.0
2024-05-08,7.904110576260868e+30,0.0,34.62,0.0
2024-05-09,7.904110576260868e+30,0.0,34.64,0.0
2024-05-10,7.904110576260868e+30,0.0,34.66,0.0
2024-05-11,7.904110576260868e+30,0.0,34.68,0.0
2024-05-12,7.904110576260868e+30,2.999999999999986,34.7,0.0
2024-05-13,7.904110576260868e+30,2.999999999999986,34.72,0.0
2024-05-14,7.904110576260868e+30,2.999999999999986,34.74,0.0
2024-05-15,7.904110576260868e+30,0.0,34.76,0.0
2024-05-16,7.904110576260868e+30,0.0,34.78,0.0
2024-05-17,7.904110576260868e+30,0.0,34.8,0.0
2024-05-18,7.904110576260868e+30,0.0,34.82,0.0
2024-05-19,7.904110576260868e+30,15.799999999999986,34.84,0.0
2024-05-20,7.904110576260868e+30,15.799999999999986,34.86,0.0
2024-05-21,7.904110576260868e+30,15.799999999999986,34.88,0.0
2024-05-22,7.904110576260868e+30,0.0,34.9,0.0
2024-05-23,7.904110576260868e+30,0.0,34.92,0.0
2024-05-24,7.904110576260868e+30,0.0,34.94,0.0
2024-05-25,7.904110576260868e+30,0.0,34.96,0.0
2024-05-26,7.904110576260868e+30,0.0,34.98,0.0
2024-05-27,7.904110576260868e+30,0.0,35.0,0.0
2024-05-28,7.904110576260868e+30,0.0,35.02,0.0
2024-05-29,7.904110576260868e+30,0.0,35.04,0.0
2024-05-30,7.904110576260868e+30,0.0,35.06,0.0
2024-05-31,7.904110576260868e+30,0.0,35.08,0.0
2024-06-01,7.904110576260868e+30,0.0,35.1,0.0
2024-06-02,7.904110576260868e+30,0.0,35.11,0.0
2024-06-03,7.904110576260868e+30,0.0,35.13,0.0
2024-06-04,7.904110576260868e+30,0.0,35.15,0.0
2024-06-05,7.904110576260868e+30,0.0,35.17,0.0
2024-06-06,7.904110576260868e+30,0.0,35.19,0.0
2024-06-07,7.904110576260868e+30,0.0,35.21,0.0
2024-06-08,7.904110576260868e+30,0.0,35.23,0.0
2024-06-09,7.904110576260868e+30,0.0,35.25,0.0
2024-06-10,7.904110576260868e+30,0.0,35.27,0.0
2024-06-11,7.904110576260868e+30,0.0,35.29,0.0
2024-06-12,7.904110576260868e+30,0.0,35.31,0.0
2024-06-13,7.904110576260868e+30,0.0,35.33,0.0
2024-06-14,7.904110576260868e+30,0.0,35.35,0.0
2024-06-15,7.904110576260868e+30,0.0,35.37,0.0
2024-06-16,7.904110576260868e+30,0.0,35.39,0.0
2024-06-17,7.904110576260868e+30,0.0,35.41,0.0
2024-06-18,7.904110576260868e+30,0.0,35.43,0.0
2024-06-19,7.904110576260868e+30,0.0,35.45,0.0
2024-06-20,7.904110576260868e+30,0.0,35.47,0.0
2024-06-21,7.904110576260868e+30,0.0,35.49,0.0
2024-06-22,7.904110576260868e+30,0.0,35.51,0.0
2024-06-23,7.904110576260868e+30,0.3999999999999858,35.53,0.0
2024-06-24,7.904110576260868e+30,0.3999999999999858,35.55,0.0
2024-06-25,7.904110576260868e+30,0.3999999999999858,35.57,0.0
2024-06-26,7.904110576260868e+30,0.0,35.59,0.0
2024-06-27,7.904110576260868e+30,0.0,35.61,0.0
2024-06-28,7.904110576260868e+30,0.0,35.63,0.0
2024-06-29,7.904110576260868e+30,0.1999999999999858,35.65,0.0
2024-06-30,7.904110576260868e+30,0.1999999999999858,35.67,0.0
2024-07-01,7.904110576260868e+30,0.1999999999999858,35.69,0.0
2024-07-02,7.904110576260868e+30,0.0,35.71,0.0
2024-07-03,7.904110576260868e+30,0.0,35.73,0.0
2024-07-04,7.904110576260868e+30,0.0,35.75,0.0
2024-07-05,7.904110576260868e+30,0.0,35.77,0.0
2024-07-06,7.904110576260868e+30,0.0,35.79,0.0
2024-07-07,7.904110576260868e+30,0.7999999999999858,35.81,0.0
2024-07-08,7.904110576260868e+30,0.7999999999999858,35.83,0.0
2024-07-09,7.904110576260868e+30,0.7999999999999858,35.85,0.0
