ID,Raio,Regras_Finais,R2
347,0.033604823279954385,133,0.6939875464097314
348,0.1979627562777404,42,0.5837653033789649
349,0.12371322542179375,66,0.6221248710751519
350,0.16586333910850543,48,0.6173460895311742
351,0.14254165281133385,58,0.6178134117536658
352,0.056685474114695364,113,0.7117583404602388
353,0.028145815518297687,134,0.6930009934426332
354,0.1925166428798255,42,0.5837653033789649
355,0.14238051126589188,58,0.6178134117536658
356,0.1306550197726602,61,0.6245601347301901
357,0.14098622660232868,58,0.6178134117536658
358,0.14081084539773212,58,0.6178134117536658
359,0.06337734815226985,108,0.6967780475699048
360,0.0626598277502378,108,0.696764243890525
361,0.13751936450131932,58,0.6178134117536658
362,0.08092670051008968,94,0.7193098523273309
363,0.07443988585414227,102,0.7170575076764785
364,0.022439095987571427,140,0.7106520112844753
365,0.0170308177810361,149,0.718327508929218
366,0.03236211654564259,133,0.6939592354951662
367,0.06226537210228634,109,0.699464495054768
368,0.09842994659677105,81,0.6586554360897947
369,0.043210741454540215,120,0.7122179191571087
370,0.19759637105531117,42,0.5837653033789649
371,0.08906290728776067,87,0.6334457896259273
372,0.08224105044087608,94,0.6986739247658696
373,0.1703734487934097,47,0.6184767427415081
374,0.13925285950485167,58,0.6178134117536658
375,0.19453709578444067,42,0.5837653033789649
376,0.038195478401209224,128,0.7130004792538706
377,0.05194622879824935,115,0.7280765988751409
378,0.19285831419495672,42,0.5837653033789649
379,0.10526933278845847,75,0.6150836731337483
380,0.16937645165364576,47,0.6184767427415081
381,0.15081824217353287,54,0.5824603582280776
382,0.17382364834709557,45,0.5946410539457869
383,0.057980107016801063,113,0.711761003570461
384,0.06940959494144167,105,0.6975922801563479
385,0.0495920517031619,116,0.7243205409565598
386,0.1514845074073415,55,0.6187232847822879
387,0.030681560813866943,133,0.6933792912782744
388,0.06891737991411624,105,0.6975922801563479
389,0.13391392939868493,60,0.62586716037214
390,0.17755963557958004,43,0.5728112065367125
391,0.031202142302429084,133,0.6933792912782744
392,0.03535850312050741,130,0.6988412206295739
393,0.16572815004765645,48,0.6173460895311742
394,0.04089179716322257,124,0.709738591285324
395,0.05504784826107867,113,0.7290506719607912
396,0.04741534868476136,117,0.7335123688510437
397,0.08048594388643031,95,0.7187386683461852
398,0.053324599180942386,114,0.7284787365918892
399,0.07562696775192662,102,0.7170575076764785
400,0.13864437988708136,58,0.6178134117536658
401,0.10497447002459225,75,0.6150836731337483
402,0.03349137721379042,133,0.6939875464097314
403,0.047461921313507266,117,0.7335099117836767
404,0.17606805458422708,44,0.6096402330467348
405,0.055935084323940995,113,0.7290506719607912
406,0.10496929072433517,75,0.6150836731337483
407,0.05443864804224953,114,0.7274369863882735
408,0.1683017254134356,47,0.6184767427415081
409,0.17627278854625378,43,0.5728112065367125
410,0.05199561147891858,115,0.7280765988751409
411,0.17496069950924592,45,0.5946410539457869
412,0.03126258346091119,133,0.6933792912782744
413,0.03988132729792174,126,0.709032390298147
414,0.17185497788468873,46,0.6210660675305522
415,0.06452375550621926,107,0.7062819200370647
416,0.16767914205236045,47,0.6184767427415081
417,0.07251237348902055,104,0.6979821574278546
418,0.16680201896410699,47,0.6184767427415081
419,0.06213063231147794,109,0.699464495054768
420,0.14158763456706897,58,0.6178134117536658
421,0.1928229351983256,42,0.5837653033789649
422,0.07235402383028211,105,0.6975623589066273
423,0.19463650967964163,42,0.5837653033789649
424,0.18522591000936328,43,0.5818495319164062
425,0.16843766450193542,47,0.6184767427415081
426,0.12176839040599914,66,0.6221248710751519
427,0.015171446780554713,152,0.7161014581807219
428,0.030995818704913372,133,0.6933792912782744
429,0.12622038627181806,65,0.614813494896141
430,0.05069590677467978,116,0.7243205409565598
431,0.013359971615628291,155,0.7207313798941817
432,0.03343590370976001,133,0.6939875464097314
433,0.15979957496726283,51,0.6185959636559417
434,0.12960972781721047,61,0.6245601347301901
435,0.032227465247976726,133,0.6939592354951662
436,0.019732284956495746,147,0.7131418984429074
437,0.05490246829943613,113,0.7290506719607912
438,0.1997922850879238,41,0.6003836040522224
439,0.19157169446257313,42,0.5837653033789649
440,0.08663800778839822,89,0.6790357643735248
441,0.047884786186795314,117,0.7335099117836767
442,0.17979814670248018,42,0.5697575901029411
443,0.08411145839296888,93,0.6993629982643456
444,0.16307563996629115,50,0.6127924254956335
445,0.1437092834753353,57,0.5636901305681609
446,0.1010985855787441,80,0.6109072515577871
447,0.14345255255603268,57,0.5636901305681609
448,0.07796988249949457,99,0.7098479402245592
449,0.06967361811404542,105,0.6975922801563479
450,0.11055613173513391,73,0.6187718657059849
