tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
523.5323038461353,0.0,34.9,19,2,6.142127940104056,2021,cenario3_excesso_v3
482.5120922288449,0.0,35.7,20,3,6.685280109523767,2021,cenario3_excesso_v3
412.7034124931972,0.0,35.7,21,3,6.92213777650953,2021,cenario3_excesso_v3
383.7663583902778,0.0,35.7,22,3,7.329655007000374,2021,cenario3_excesso_v3
357.1120608182403,0.0,35.1,23,3,7.539883520826938,2021,cenario3_excesso_v3
309.12200163921904,0.0,34.7,24,3,7.572816411863004,2021,cenario3_excesso_v3
288.05398420138124,0.6,34.9,25,3,7.954679425402101,2021,cenario3_excesso_v3
268.51185507469444,0.6,35.0,26,3,7.925819205610117,2021,cenario3_excesso_v3
249.635877505312,0.6,35.0,27,3,7.583234086329416,2021,cenario3_excesso_v3
217.15582672472004,0.0,35.0,28,3,8.372851938452477,2021,cenario3_excesso_v3
203.541412461956,0.0,34.8,29,3,8.532966473222155,2021,cenario3_excesso_v3
191.06173841208735,0.0,34.4,30,3,8.547197576315165,2021,cenario3_excesso_v3
179.4370502148716,0.0,34.4,31,3,8.166034092127836,2021,cenario3_excesso_v3
168.4998009075164,0.0,34.5,32,3,9.264424093935094,2021,cenario3_excesso_v3
148.76165063258273,0.0,34.9,33,4,9.43724238725167,2021,cenario3_excesso_v3
139.90024157276278,0.0,35.1,34,4,9.934033009123663,2021,cenario3_excesso_v3
131.24818608333658,0.0,35.1,35,4,10.452778843639562,2021,cenario3_excesso_v3
123.40901738826102,4.8,35.1,36,4,10.931979090503454,2021,cenario3_excesso_v3
116.2912511135696,4.8,34.2,37,4,10.13631211489517,2021,cenario3_excesso_v3
109.78482415976781,4.8,34.2,38,2,5.784196026307924,2021,cenario3_excesso_v3
103.79790699069997,0.0,34.3,39,4,10.595287465644283,2021,cenario3_excesso_v3
98.17318944948951,0.0,34.3,40,4,10.81975806053673,2021,cenario3_excesso_v3
87.82199984146988,0.0,34.3,41,4,11.540148279550149,2021,cenario3_excesso_v3
83.13026439525962,0.0,35.2,42,4,10.652117770445772,2021,cenario3_excesso_v3
78.71669904387687,0.0,35.2,43,4,11.01993433324304,2021,cenario3_excesso_v3
74.37114208908811,0.0,35.2,44,4,12.500703636476153,2021,cenario3_excesso_v3
70.40103716946548,0.0,34.3,45,4,11.994522411698206,2021,cenario3_excesso_v3
66.76762103677886,0.0,34.5,46,4,10.045497780102853,2021,cenario3_excesso_v3
63.42102524040993,0.0,35.1,47,4,12.03991619263433,2021,cenario3_excesso_v3
60.31913880528305,0.0,35.1,48,4,12.127041400076912,2021,cenario3_excesso_v3
57.38418727012897,0.0,35.1,49,4,13.064197208755854,2021,cenario3_excesso_v3
54.57994977392029,8.8,34.5,50,4,12.421702989089786,2021,cenario3_excesso_v3
51.93917482736377,8.8,33.9,51,4,11.655384482902,2021,cenario3_excesso_v3
49.42737816474388,8.8,34.3,52,1,2.934075159126928,2021,cenario3_excesso_v3
47.060491985210405,0.0,34.3,53,4,11.896737636752537,2021,cenario3_excesso_v3
47.060491985210405,0.0,34.3,54,4,12.516121930628874,2021,cenario3_excesso_v3
47.060491985210405,0.0,34.3,55,4,12.388645134096647,2021,cenario3_excesso_v3
47.060491985210405,0.0,34.8,56,4,12.685816262326004,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.0,57,4,12.991800550650268,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.0,58,4,13.0036487383486,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.0,59,4,13.227630693783835,2021,cenario3_excesso_v3
47.060491985210405,0.0,34.2,60,4,10.0934824046188,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.0,61,4,11.792169496970693,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.3,62,4,11.93235606981176,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.3,63,4,12.85319422593869,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.3,64,4,13.179839574507604,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.2,65,4,12.999339942276341,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.7,66,4,13.316908661221587,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.7,67,4,13.071172148190922,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.7,68,4,13.745344359258393,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.1,69,4,13.063018563407432,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.1,70,4,13.33101053881005,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.1,71,4,13.657125402818318,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.6,72,4,13.728668737974978,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.6,73,4,13.641769146804045,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.9,74,4,13.349706911027976,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.9,75,4,12.62954608492298,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.9,76,4,13.663423575689361,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.3,77,4,13.157885944911992,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,78,4,12.602327107920768,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,79,4,11.970987872096021,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,80,4,14.10145731495476,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.3,81,4,14.311542695739464,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.0,82,4,14.00756177857168,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.8,83,4,14.231272648102376,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.8,84,4,14.021089438439596,2021,cenario3_excesso_v3
47.060491985210405,4.4,36.8,85,4,14.765086992266108,2021,cenario3_excesso_v3
47.060491985210405,4.4,36.8,86,4,14.568230418306293,2021,cenario3_excesso_v3
47.060491985210405,6.0,35.7,87,3,7.975474798142465,2021,cenario3_excesso_v3
47.060491985210405,1.6,35.0,88,4,11.85741029696602,2021,cenario3_excesso_v3
47.060491985210405,1.6,35.0,89,3,7.252479114235584,2021,cenario3_excesso_v3
47.060491985210405,0.0,35.8,90,4,13.181858577265617,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.3,91,4,13.19760805348777,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,92,4,14.55671885985037,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,93,4,14.51298380678818,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.6,94,4,14.362711953786821,2021,cenario3_excesso_v3
47.060491985210405,0.0,36.9,95,4,14.545290665633207,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.0,96,4,13.85370538225213,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.7,97,4,13.804153940245463,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.7,98,4,14.31759220943859,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.7,99,4,14.46232334002679,2021,cenario3_excesso_v3
47.060491985210405,0.0,37.2,100,4,13.259400748888602,2021,cenario3_excesso_v3
