tensao_solo_kpa,chuva_acum_3d_mm,tmax_max_3d_c,dap,classe_irrigacao,irr_mm,ano,cenario
100.67560334999719,0.0,37.9,106,2,6.978212003319955,2020,cenario1_otimo_v5
100.67560334999719,0.0,38.9,107,2,6.953809128852228,2020,cenario1_otimo_v5
1500.0,0.0,34.2,14,1,4.8888440255630154,2021,cenario1_otimo_v5
1500.0,0.0,34.2,15,1,5.050447076165234,2021,cenario1_otimo_v5
1500.0,0.0,34.9,16,2,5.776948442361835,2021,cenario1_otimo_v5
1435.3492579590923,0.0,34.9,17,2,5.919183732842581,2021,cenario1_otimo_v5
1322.9234256882294,0.0,34.9,18,2,5.692794487355253,2021,cenario1_otimo_v5
1105.7089164451302,0.0,34.9,19,1,5.011642752538993,2021,cenario1_otimo_v5
1011.7478985439814,0.0,35.7,20,1,4.992482434972651,2021,cenario1_otimo_v5
862.3902086833929,0.0,35.7,21,1,5.315100288439595,2021,cenario1_otimo_v5
809.3593974002383,0.0,35.7,22,2,5.794294007642033,2021,cenario1_otimo_v5
758.6329722306788,0.0,35.1,23,2,6.0368232915085045,2021,cenario1_otimo_v5
660.1561301444974,0.0,34.7,24,2,6.1319088500218015,2021,cenario1_otimo_v5
615.9834239346849,0.6,34.9,25,2,6.305929380404529,2021,cenario1_otimo_v5
574.4222356359412,0.6,35.0,26,2,5.825142367360094,2021,cenario1_otimo_v5
528.1866639740381,0.6,35.0,27,1,4.511369574024455,2021,cenario1_otimo_v5
454.35584212363716,0.0,35.0,28,1,4.929568242261491,2021,cenario1_otimo_v5
427.6820460899176,0.0,34.8,29,1,5.103348442477187,2021,cenario1_otimo_v5
404.19625390394253,0.0,34.4,30,1,5.251427043521698,2021,cenario1_otimo_v5
381.83384842439193,0.0,34.4,31,1,5.163464922327711,2021,cenario1_otimo_v5
359.7901411467654,0.0,34.5,32,2,5.663855094461948,2021,cenario1_otimo_v5
318.1324571174797,0.0,34.9,33,2,5.671814263108552,2021,cenario1_otimo_v5
299.2858900322282,0.0,35.1,34,1,5.379006952817569,2021,cenario1_otimo_v5
278.07618744765057,0.0,35.1,35,1,5.143439012969676,2021,cenario1_otimo_v5
260.0329879404036,4.8,35.1,36,1,5.0636068124764275,2021,cenario1_otimo_v5
244.82668184546648,4.8,34.2,37,1,4.744381263982467,2021,cenario1_otimo_v5
231.95803049010087,4.8,34.2,38,1,2.6842459325810064,2021,cenario1_otimo_v5
220.3208057153278,0.0,34.3,39,1,5.074420195514507,2021,cenario1_otimo_v5
209.2464156804223,0.0,34.3,40,1,5.286188005798579,2021,cenario1_otimo_v5
187.6919002951266,0.0,34.3,41,2,5.647646780014469,2021,cenario1_otimo_v5
177.83897217368042,0.0,35.2,42,1,5.376563471202323,2021,cenario1_otimo_v5
168.39711689484622,0.0,35.2,43,1,5.118705722268224,2021,cenario1_otimo_v5
157.73770140330544,0.0,35.2,44,1,5.271924181327266,2021,cenario1_otimo_v5
148.58496921376616,0.0,34.3,45,1,4.9646762292321105,2021,cenario1_otimo_v5
140.80684988708373,0.0,34.5,46,1,4.386980168602576,2021,cenario1_otimo_v5
134.17568061745607,0.0,35.1,47,1,5.229149402119683,2021,cenario1_otimo_v5
128.13849329943574,0.0,35.1,48,1,5.481350471827042,2021,cenario1_otimo_v5
122.35570249894445,0.0,35.1,49,2,5.947334411661826,2021,cenario1_otimo_v5
116.65332766967825,8.8,34.5,50,2,5.850830225859809,2021,cenario1_otimo_v5
111.08138092854506,8.8,33.9,51,2,5.657108023093883,2021,cenario1_otimo_v5
105.73903732897429,8.8,34.3,52,1,0.5096170141699469,2021,cenario1_otimo_v5
100.67560334999719,0.0,34.3,53,1,4.885504128070764,2021,cenario1_otimo_v5
100.67560334999719,0.0,34.3,54,1,5.066485454609849,2021,cenario1_otimo_v5
100.67560334999719,0.0,34.3,55,1,5.026865398508296,2021,cenario1_otimo_v5
100.67560334999719,0.0,34.8,56,1,5.182322712838012,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.0,57,1,5.268973587494653,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.0,58,1,5.268587442556,2021,cenario1_otimo_v5
100.67560334999719,0.0,36.0,59,1,5.330946133003024,2021,cenario1_otimo_v5
100.67560334999719,0.0,34.2,60,1,4.378712188199851,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.0,61,1,4.926564244352641,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.3,62,1,4.97149786497387,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.3,63,1,5.249639509335541,2021,cenario1_otimo_v5
100.67560334999719,0.0,35.3,64,1,5.339178673586575,2021,cenario1_otimo_v5
