tensao_solo_kpa,chuva_bool,tmax_max_3d_c,dap,classe_irrigacao
64.83225924668677,0,34.8,41,1
61.4795013391266,0,34.8,42,1
58.390712287967446,0,34.8,43,2
55.51393132964435,0,34.5,44,2
52.78082497647716,0,35.1,45,1
50.2082129364725,0,35.1,46,1
47.762680149791386,0,35.1,47,1
45.45923860535235,0,35.1,48,2
43.2783362822976,0,34.7,49,1
43.2783362822976,0,34.7,50,1
43.2783362822976,0,34.7,51,2
43.2783362822976,0,34.6,52,2
43.2783362822976,0,34.5,53,1
43.2783362822976,0,34.5,54,1
43.2783362822976,0,34.8,55,1
43.2783362822976,0,34.8,56,1
43.2783362822976,0,34.9,57,2
43.2783362822976,0,36.1,58,2
43.2783362822976,0,36.1,59,2
43.2783362822976,0,36.1,60,2
43.2783362822976,0,35.9,61,2
43.2783362822976,0,36.2,62,2
43.2783362822976,0,36.2,63,2
43.2783362822976,0,36.5,64,2
43.2783362822976,0,36.5,65,2
43.2783362822976,0,36.5,66,2
43.2783362822976,0,35.7,67,2
43.2783362822976,0,35.3,68,2
43.2783362822976,0,36.1,69,2
43.2783362822976,0,36.1,70,2
43.2783362822976,0,36.1,71,2
43.2783362822976,0,36.2,72,2
43.2783362822976,0,36.2,73,2
43.2783362822976,0,36.2,74,2
43.2783362822976,0,35.8,75,2
43.2783362822976,0,35.7,76,2
43.2783362822976,0,35.7,77,2
43.2783362822976,0,35.7,78,2
43.2783362822976,0,36.1,79,2
43.2783362822976,0,37.0,80,2
43.2783362822976,0,37.0,81,2
43.2783362822976,0,37.0,82,2
43.2783362822976,0,36.9,83,2
43.2783362822976,0,36.0,84,2
43.2783362822976,0,34.5,85,2
43.2783362822976,0,35.5,86,1
43.2783362822976,0,35.8,87,2
43.2783362822976,0,36.8,88,2
43.2783362822976,0,36.8,89,2
43.2783362822976,0,36.8,90,2
43.2783362822976,0,36.1,91,2
43.2783362822976,0,36.1,92,2
43.2783362822976,0,36.0,93,2
43.2783362822976,0,36.0,94,1
43.2783362822976,0,36.0,95,2
43.2783362822976,0,35.8,96,1
43.2783362822976,0,35.8,97,1
43.2783362822976,0,34.8,98,1
43.2783362822976,0,35.7,99,1
43.2783362822976,0,35.9,100,1
43.2783362822976,0,36.3,101,1
43.2783362822976,0,36.7,102,1
43.2783362822976,0,36.9,103,1
